ID	did	seurat_cluster	kmeans_cluster	labels
Cell189	1	5	4	59
Cell190	1	1	21	12
Cell191	1	26	55	30
Cell192	1	2	13	52
Cell193	1	1	21	14
Cell194	1	14	29	55
Cell195	1	5	4	59
Cell196	1	1	21	63
Cell197	1	15	9	34
Cell198	1	7	56	43
Cell199	1	1	15	41
Cell200	1	12	46	10
Cell201	1	1	48	50
Cell202	1	9	1	23
Cell203	1	12	46	10
Cell204	1	1	15	14
Cell205	1	3	36	53
Cell206	1	3	62	26
Cell207	1	4	43	6
Cell208	1	3	44	16
Cell209	1	25	63	56
Cell210	1	4	16	47
Cell211	1	2	13	52
Cell212	1	10	21	27
Cell213	1	11	3	25
Cell214	1	2	13	52
Cell215	1	4	43	21
Cell216	1	13	2	38
Cell217	1	10	39	44
Cell218	1	25	63	56
Cell219	1	1	48	14
Cell220	1	1	48	63
Cell221	1	7	12	26
Cell222	1	8	26	21
Cell223	1	3	62	26
Cell224	1	20	34	58
Cell225	1	16	25	2
Cell226	1	15	9	34
Cell227	1	13	2	15
Cell228	1	10	32	44
Cell229	1	12	46	10
Cell230	1	3	36	9
Cell231	1	3	62	5
Cell232	1	23	51	48
Cell235	1	5	61	55
Cell236	1	2	58	9
Cell237	1	7	18	28
Cell238	1	14	29	57
Cell239	1	5	58	3
Cell240	1	25	52	56
Cell241	1	8	26	19
Cell242	1	9	1	23
Cell243	1	9	39	39
Cell244	1	12	46	25
Cell245	1	4	30	36
Cell246	1	2	38	4
Cell247	1	10	32	44
Cell248	1	6	6	8
Cell249	1	10	32	19
Cell250	1	2	61	55
Cell251	1	7	18	16
Cell252	1	18	28	54
Cell253	1	4	43	51
Cell254	1	1	15	41
Cell255	1	6	53	12
Cell256	1	6	6	28
Cell257	1	4	2	22
Cell258	1	1	64	24
Cell259	1	5	58	49
Cell260	1	3	36	16
Cell261	1	2	13	27
Cell262	1	23	51	48
Cell263	1	4	23	46
Cell264	1	5	4	59
Cell265	1	20	34	47
Cell266	1	2	13	52
Cell267	1	21	50	29
Cell268	1	20	34	58
Cell269	1	10	32	27
Cell270	1	3	58	32
Cell271	1	19	45	31
Cell272	1	6	6	45
Cell273	1	3	40	14
Cell274	1	8	26	51
Cell275	1	4	16	32
Cell276	1	5	31	26
Cell277	1	5	4	59
Cell278	1	1	22	46
Cell279	1	23	51	48
Cell280	1	18	28	54
Cell281	1	1	15	41
Cell282	1	9	1	23
Cell283	1	12	20	35
Cell284	1	4	16	7
Cell285	1	10	32	45
Cell287	1	4	16	51
Cell288	1	8	26	19
Cell289	1	5	31	42
Cell290	1	7	18	1
Cell291	1	7	56	43
Cell292	1	5	31	42
Cell293	1	1	8	50
Cell294	1	4	43	51
Cell295	1	5	31	42
Cell297	1	2	38	13
Cell298	1	1	30	12
Cell299	1	2	59	11
Cell300	1	17	42	26
Cell301	1	3	40	63
Cell302	1	14	29	14
Cell303	1	6	33	18
Cell304	1	3	19	9
Cell305	1	7	43	17
Cell306	1	4	30	46
Cell307	1	10	32	53
Cell308	1	24	35	62
Cell310	1	13	2	38
Cell311	1	3	40	5
Cell312	1	20	34	58
Cell313	1	10	39	47
Cell314	1	23	51	23
Cell315	1	23	51	48
Cell316	1	11	10	3
Cell317	1	9	1	47
Cell318	1	10	39	44
Cell320	1	6	53	50
Cell321	1	3	44	16
Cell322	1	3	36	1
Cell323	1	1	8	63
Cell324	1	22	5	49
Cell325	1	18	28	54
Cell326	1	3	36	1
Cell327	1	17	42	60
Cell328	1	3	36	1
Cell329	1	3	40	16
Cell330	1	15	60	34
Cell331	1	3	62	1
Cell332	1	9	14	47
Cell333	1	17	42	60
Cell335	1	1	15	41
Cell336	1	6	48	50
Cell338	1	25	52	56
Cell339	1	3	36	26
Cell340	1	2	8	64
Cell341	1	9	14	61
Cell342	1	2	58	28
Cell343	1	13	2	46
Cell344	1	3	62	26
Cell345	1	1	22	50
Cell346	1	10	39	44
Cell347	1	4	23	38
Cell348	1	4	43	51
Cell349	1	1	64	50
Cell350	1	25	63	56
Cell351	1	2	61	52
Cell352	1	8	54	3
Cell353	1	14	29	57
Cell354	1	13	2	22
Cell355	1	5	4	59
Cell356	1	11	10	52
Cell357	1	15	60	34
Cell358	1	4	16	22
Cell359	1	3	62	12
Cell360	1	6	6	45
Cell361	1	6	6	12
Cell362	1	4	2	22
Cell363	1	14	29	57
Cell364	1	22	5	49
Cell365	1	18	28	54
Cell366	1	11	10	61
Cell367	1	2	13	16
Cell368	1	5	7	19
Cell369	1	10	32	44
Cell370	1	11	3	25
Cell371	1	6	6	16
Cell372	1	3	36	9
Cell373	1	9	1	23
Cell374	1	13	2	15
Cell375	1	4	16	21
Cell376	1	22	5	49
Cell377	1	5	31	42
Cell378	1	4	16	21
Cell379	1	3	58	37
Cell380	1	15	9	28
Cell381	1	20	34	58
Cell383	1	7	12	40
Cell384	1	2	8	50
Cell385	1	8	26	8
Cell386	1	13	2	15
Cell387	1	7	12	53
Cell388	1	9	1	24
Cell389	1	15	60	34
Cell390	1	7	12	40
Cell391	1	19	45	31
Cell392	1	12	46	10
Cell393	1	7	18	12
Cell394	1	3	40	5
Cell395	1	19	45	31
Cell396	1	17	42	60
Cell397	1	13	2	20
Cell398	1	25	63	56
Cell399	1	7	56	43
Cell400	1	2	59	24
Cell401	1	20	34	58
Cell402	1	4	23	20
Cell403	1	3	62	26
Cell404	1	8	26	19
Cell405	1	11	3	8
Cell406	1	6	33	18
Cell407	1	1	15	41
Cell408	1	5	4	59
Cell409	1	4	23	6
Cell410	1	6	53	12
Cell412	1	17	42	60
Cell413	1	13	2	15
Cell414	1	2	58	32
Cell415	1	2	38	13
Cell416	1	8	54	22
Cell417	1	10	39	47
Cell418	1	4	43	51
Cell419	1	17	42	60
Cell421	1	22	5	49
Cell422	1	19	45	31
Cell423	1	2	38	12
Cell424	1	12	20	12
Cell425	1	11	10	61
Cell426	1	2	38	13
Cell427	1	3	58	52
Cell428	1	19	45	31
Cell429	1	12	20	7
Cell430	1	18	28	54
Cell431	1	4	47	6
Cell432	1	4	23	6
Cell433	1	9	1	23
Cell434	1	4	2	47
Cell436	1	5	61	42
Cell437	1	5	58	20
Cell438	1	5	4	59
Cell439	1	12	20	35
Cell440	1	23	51	48
Cell441	1	1	30	63
Cell442	1	1	15	11
Cell443	1	3	36	16
Cell444	1	22	5	14
Cell445	1	1	64	16
Cell446	1	7	18	1
Cell447	1	4	43	51
Cell448	1	2	40	52
Cell449	1	3	57	26
Cell450	1	18	28	54
Cell451	1	2	38	13
Cell452	1	10	39	51
Cell453	1	7	18	1
Cell455	1	1	8	50
Cell456	1	24	35	62
Cell458	1	2	13	39
Cell459	1	4	23	6
Cell460	1	2	38	13
Cell461	1	22	5	49
Cell462	1	10	32	28
Cell464	1	13	2	15
Cell465	1	7	12	16
Cell466	1	20	34	58
Cell468	1	17	42	60
Cell469	1	7	12	40
Cell470	1	20	34	58
Cell471	1	1	22	38
Cell472	1	5	61	7
Cell473	1	3	47	17
Cell474	1	13	12	16
Cell475	1	19	37	3
Cell476	1	9	1	23
Cell477	1	14	29	44
Cell478	1	6	6	33
Cell479	1	26	55	48
Cell480	1	7	56	43
Cell481	1	12	20	10
Cell482	1	19	45	31
Cell483	1	15	9	34
Cell484	1	5	31	42
Cell485	1	13	2	33
Cell486	1	17	42	60
Cell487	1	7	43	51
Cell488	1	17	57	55
Cell489	1	19	45	31
Cell490	1	2	13	52
Cell491	1	11	10	61
Cell492	1	9	14	39
Cell493	1	14	29	24
Cell494	1	10	30	36
Cell495	1	26	14	38
Cell496	1	1	22	11
Cell497	1	18	19	54
Cell498	1	1	64	11
Cell499	1	7	43	64
Cell500	1	8	26	19
Cell501	1	8	26	19
Cell502	1	12	20	35
Cell503	1	2	8	24
Cell504	1	26	55	30
Cell505	1	13	41	47
Cell506	1	5	4	59
Cell507	1	11	10	61
Cell508	1	10	39	45
Cell509	1	5	31	42
Cell510	1	18	28	54
Cell511	1	17	42	60
Cell512	1	3	36	63
Cell513	1	3	36	16
Cell514	1	10	3	27
Cell515	1	18	28	54
Cell516	1	20	34	58
Cell517	1	4	47	26
Cell518	1	20	34	58
Cell519	1	8	26	32
Cell520	1	1	21	36
Cell521	1	12	46	10
Cell522	1	16	24	2
Cell523	1	15	9	34
Cell524	1	8	26	8
Cell525	1	2	13	4
Cell526	1	15	60	34
Cell527	1	3	57	22
Cell528	1	9	1	28
Cell529	1	4	23	3
Cell530	1	18	28	54
Cell531	1	7	43	39
Cell532	1	4	47	46
Cell533	1	11	10	61
Cell534	1	4	47	53
Cell535	1	17	57	16
Cell536	1	12	46	10
Cell537	1	13	2	15
Cell538	1	4	16	39
Cell539	1	4	15	41
Cell540	1	2	13	55
Cell541	1	4	23	32
Cell542	1	3	58	5
Cell543	1	5	7	8
Cell544	1	12	46	10
Cell545	1	2	13	12
Cell546	1	1	48	26
Cell547	1	23	51	48
Cell548	1	16	25	2
Cell549	1	21	49	3
Cell550	1	7	18	46
Cell551	1	1	21	24
Cell553	1	21	50	47
Cell554	1	4	23	6
Cell555	1	4	16	7
Cell556	1	6	48	50
Cell557	1	12	11	7
Cell558	1	5	7	47
Cell559	1	7	18	64
Cell560	1	17	42	60
Cell561	1	9	14	39
Cell562	1	6	33	12
Cell563	1	4	23	53
Cell564	1	26	55	35
Cell565	1	19	45	31
Cell566	1	9	14	45
Cell567	1	6	33	7
Cell568	1	22	5	49
Cell569	1	1	15	41
Cell570	1	14	29	57
Cell571	1	1	30	14
Cell572	1	9	1	23
Cell573	1	4	16	15
Cell574	1	3	62	26
Cell575	1	1	64	11
Cell576	1	9	1	23
Cell577	1	1	48	12
Cell579	1	1	15	46
Cell580	1	8	54	7
Cell581	1	7	56	43
Cell582	1	24	35	62
Cell583	1	13	2	22
Cell584	1	6	33	18
Cell585	1	1	30	28
Cell586	1	21	49	17
Cell587	1	23	51	48
Cell588	1	7	18	28
Cell589	1	14	29	57
Cell590	1	6	33	3
Cell591	1	5	31	42
Cell592	1	2	59	18
Cell593	1	8	54	19
Cell594	1	3	57	26
Cell595	1	8	54	47
Cell597	1	1	15	36
Cell598	1	11	3	25
Cell599	1	13	2	53
Cell600	1	24	35	62
Cell601	1	1	15	36
Cell602	1	2	38	13
Cell603	1	5	4	59
Cell604	1	17	42	60
Cell605	1	6	6	3
Cell606	1	2	61	4
Cell607	1	3	36	1
Cell608	1	1	15	41
Cell609	1	3	15	46
Cell610	1	17	42	60
Cell611	1	1	64	11
Cell612	1	1	30	38
Cell613	1	8	11	12
Cell614	1	8	11	14
Cell615	1	11	14	39
Cell616	1	2	38	13
Cell619	1	5	4	59
Cell620	1	15	27	58
Cell621	1	16	24	2
Cell622	1	7	12	40
Cell623	1	12	20	35
Cell624	1	5	31	42
Cell625	1	1	22	38
Cell626	1	26	55	30
Cell627	1	15	9	34
Cell628	1	4	23	7
Cell629	1	12	20	63
Cell630	1	5	31	42
Cell631	1	18	19	54
Cell632	1	2	61	20
Cell633	1	7	12	22
Cell634	1	4	16	32
Cell635	1	7	56	43
Cell636	1	19	45	31
Cell637	1	11	10	39
Cell638	1	3	62	1
Cell639	1	12	46	35
Cell640	1	2	38	13
Cell641	1	13	2	15
Cell642	1	3	44	49
Cell643	1	10	32	20
Cell644	1	15	60	34
Cell645	1	19	45	20
Cell646	1	12	46	10
Cell647	1	7	12	40
Cell648	1	21	49	3
Cell650	1	6	33	50
Cell651	1	4	16	3
Cell652	1	9	14	39
Cell653	1	21	50	29
Cell654	1	7	18	9
Cell656	1	1	8	50
Cell657	1	7	56	43
Cell658	1	16	25	2
Cell660	1	4	16	21
Cell661	1	1	15	11
Cell662	1	19	45	31
Cell663	1	7	56	43
Cell664	1	6	33	8
Cell665	1	6	48	64
Cell666	1	1	15	63
Cell667	1	1	30	38
Cell668	1	17	42	9
Cell669	1	1	30	36
Cell670	1	15	27	27
Cell671	1	1	22	36
Cell672	1	25	63	56
Cell673	1	5	7	37
Cell674	1	2	59	24
Cell675	1	17	57	47
Cell676	1	19	45	31
Cell677	1	16	25	2
Cell678	1	4	47	6
Cell679	1	5	7	28
Cell680	1	3	62	22
Cell681	1	7	56	49
Cell683	1	8	11	35
Cell684	1	3	62	26
Cell685	1	11	3	25
Cell686	1	8	26	14
Cell687	1	15	9	34
Cell688	1	9	14	52
Cell689	1	8	11	10
Cell690	1	4	47	53
Cell691	1	7	12	40
Cell692	1	3	36	9
Cell693	1	10	21	14
Cell694	1	2	13	47
Cell695	1	7	56	43
Cell696	1	24	35	62
Cell697	1	7	56	43
Cell698	1	19	37	33
Cell699	1	16	25	2
Cell700	1	1	64	16
Cell701	1	2	61	7
Cell702	1	10	32	44
Cell703	1	1	15	41
Cell704	1	13	2	38
Cell705	1	2	13	20
Cell706	1	2	13	52
Cell707	1	2	61	53
Cell708	1	1	64	14
Cell709	1	2	59	4
Cell710	1	4	23	17
Cell711	1	3	62	5
Cell712	1	14	29	14
Cell713	1	1	8	50
Cell715	1	9	14	39
Cell716	1	2	58	5
Cell717	1	10	32	32
Cell718	1	23	51	48
Cell719	1	1	21	12
Cell720	1	6	53	18
Cell721	1	2	61	4
Cell722	1	12	20	35
Cell723	1	4	16	8
Cell724	1	5	7	37
Cell725	1	4	43	51
Cell726	1	3	40	37
Cell727	1	14	29	57
Cell728	1	9	39	47
Cell729	1	1	48	33
Cell730	1	8	54	7
Cell731	1	3	40	26
Cell732	1	26	55	30
Cell733	1	19	37	31
Cell734	1	2	59	55
Cell735	1	1	48	14
Cell736	1	5	4	59
Cell737	1	21	49	64
Cell738	1	25	63	56
Cell739	1	5	4	9
Cell740	1	3	57	9
Cell741	1	15	9	34
Cell742	1	9	51	23
Cell743	1	1	15	41
Cell744	1	6	6	45
Cell745	1	6	33	46
Cell747	1	25	63	56
Cell748	1	11	3	25
Cell749	1	9	1	23
Cell750	1	6	27	47
Cell751	1	12	20	12
Cell752	1	15	60	34
Cell753	1	21	50	29
Cell754	1	2	38	55
Cell755	1	23	51	48
Cell756	1	3	36	16
Cell757	1	2	38	13
Cell758	1	5	4	59
Cell759	1	7	56	43
Cell760	1	2	59	24
Cell761	1	8	11	22
Cell762	1	7	12	40
Cell763	1	3	36	53
Cell764	1	1	15	41
Cell765	1	15	9	34
Cell766	1	9	1	24
Cell767	1	10	32	44
Cell768	1	11	3	61
Cell769	1	5	4	59
Cell770	1	15	27	58
Cell771	1	1	8	63
Cell772	1	5	7	37
Cell773	1	8	54	7
Cell774	1	10	39	28
Cell775	1	14	29	57
Cell776	1	2	38	24
Cell777	1	19	45	31
Cell778	1	1	30	38
Cell779	1	12	46	55
Cell780	1	7	12	40
Cell781	1	1	15	46
Cell782	1	6	48	18
Cell783	1	2	8	50
Cell784	1	3	62	37
Cell785	1	1	22	11
Cell786	1	7	43	53
Cell787	1	20	34	58
Cell788	1	11	3	25
Cell789	1	5	61	61
Cell790	1	1	15	41
Cell791	1	4	23	38
Cell792	1	6	6	33
Cell793	1	2	59	10
Cell794	1	16	25	2
Cell795	1	10	21	12
Cell796	1	4	16	7
Cell797	1	24	35	62
Cell798	1	1	8	50
Cell799	1	1	15	41
Cell800	1	4	23	46
Cell801	1	5	4	22
Cell802	1	1	30	16
Cell803	1	4	23	6
Cell804	1	14	29	57
Cell805	1	13	2	40
Cell806	1	1	64	41
Cell807	1	6	6	33
Cell808	1	10	39	17
Cell809	1	3	36	26
Cell810	1	25	63	56
Cell811	1	4	16	21
Cell812	1	26	55	30
Cell813	1	1	21	36
Cell814	1	7	43	40
Cell815	1	26	55	30
Cell816	1	22	5	49
Cell817	1	6	6	45
Cell818	1	9	1	23
Cell819	1	4	16	44
Cell820	1	3	36	1
Cell821	1	13	2	15
Cell822	1	2	38	13
Cell823	1	13	2	15
Cell824	1	1	15	41
Cell825	1	19	45	31
Cell826	1	2	13	6
Cell827	1	1	22	16
Cell828	1	6	33	28
Cell829	1	5	31	42
Cell830	1	1	30	63
Cell831	1	19	37	36
Cell832	1	7	56	43
Cell833	1	23	51	48
Cell834	1	10	32	8
Cell835	1	3	40	7
Cell836	1	26	55	30
Cell837	1	12	46	10
Cell838	1	3	44	16
Cell839	1	5	31	55
Cell840	1	15	27	5
Cell841	1	8	32	8
Cell842	1	5	4	42
Cell843	1	16	24	2
Cell845	1	2	13	55
Cell846	1	1	48	63
Cell847	1	18	28	54
Cell848	1	13	2	8
Cell849	1	5	31	42
Cell850	1	21	50	29
Cell851	1	9	14	24
Cell853	1	3	18	1
Cell854	1	1	22	38
Cell855	1	3	36	1
Cell856	1	20	34	58
Cell858	1	2	59	24
Cell859	1	21	50	28
Cell860	1	1	21	14
Cell861	1	8	26	19
Cell862	1	11	3	25
Cell863	1	18	28	54
Cell864	1	20	34	58
Cell865	1	5	31	42
Cell866	1	10	39	45
Cell867	1	24	35	62
Cell868	1	10	32	44
Cell869	1	4	16	22
Cell870	1	20	34	58
Cell871	1	9	1	39
Cell872	1	26	55	64
Cell873	1	3	62	28
Cell874	1	1	30	36
Cell875	1	21	50	29
Cell877	1	12	20	10
Cell878	1	3	40	5
Cell879	1	5	4	59
Cell880	1	9	1	23
Cell881	1	13	12	40
Cell882	1	7	56	43
Cell883	1	4	15	53
Cell884	1	4	47	6
Cell885	1	2	13	46
Cell886	1	4	16	21
Cell887	1	11	10	61
Cell888	1	2	38	4
Cell889	1	3	36	9
Cell890	1	16	25	2
Cell891	1	15	60	34
Cell892	1	4	16	21
Cell893	1	1	21	14
Cell894	1	2	13	1
Cell895	1	14	29	57
Cell896	1	14	54	22
Cell897	1	18	28	54
Cell898	1	17	42	60
Cell899	1	21	50	3
Cell900	1	23	51	48
Cell901	1	22	5	49
Cell902	1	10	39	23
Cell903	1	1	8	50
Cell904	1	3	44	16
Cell906	1	9	14	39
Cell907	1	10	32	8
Cell908	1	8	54	53
Cell909	1	2	61	4
Cell910	1	3	58	37
Cell911	1	5	7	22
Cell912	1	2	38	13
Cell913	1	4	43	53
Cell914	1	12	46	55
Cell915	1	5	7	26
Cell917	1	7	18	1
Cell918	1	5	4	59
Cell919	1	17	42	5
Cell920	1	7	56	43
Cell921	1	6	53	14
Cell922	1	2	58	5
Cell923	1	17	42	60
Cell924	1	6	8	50
Cell925	1	10	32	8
Cell926	1	3	40	37
Cell927	1	3	36	1
Cell928	1	22	5	57
Cell929	1	5	7	37
Cell930	1	4	30	27
Cell931	1	14	29	57
Cell932	1	7	12	22
Cell933	1	25	63	56
Cell934	1	1	48	5
Cell935	1	14	29	14
Cell936	1	3	36	24
Cell937	1	2	33	18
Cell938	1	2	13	55
Cell939	1	11	10	35
Cell940	1	24	35	62
Cell941	1	10	32	44
Cell942	1	4	2	21
Cell943	1	2	38	4
Cell944	1	8	54	8
Cell945	1	8	54	21
Cell946	1	4	16	7
Cell947	1	1	30	28
Cell948	1	4	47	6
Cell949	1	12	46	10
Cell950	1	2	38	13
Cell951	1	5	4	59
Cell952	1	6	48	12
Cell953	1	24	35	62
Cell954	1	2	58	52
Cell955	1	3	62	26
Cell956	1	2	8	24
Cell957	1	4	23	3
Cell958	1	26	55	30
Cell959	1	11	3	25
Cell960	1	4	16	21
Cell961	1	9	14	39
Cell962	1	12	46	7
Cell963	1	3	36	55
Cell965	1	17	42	60
Cell966	1	7	18	64
Cell967	1	9	14	23
Cell968	1	5	4	59
Cell969	1	8	26	25
Cell970	1	3	40	5
Cell971	1	4	54	21
Cell972	1	6	33	18
Cell973	1	6	6	12
Cell974	1	23	51	48
Cell975	1	2	38	55
Cell976	1	10	32	46
Cell977	1	8	32	14
Cell978	1	8	26	19
Cell979	1	9	1	47
Cell980	1	1	64	16
Cell981	1	10	32	25
Cell982	1	16	24	2
Cell983	1	5	4	59
Cell984	1	5	31	32
Cell985	1	15	9	34
Cell986	1	2	8	50
Cell987	1	2	13	52
Cell988	1	3	62	47
Cell989	1	16	24	47
Cell990	1	17	42	60
Cell991	1	11	3	37
Cell992	1	9	1	27
Cell993	1	3	62	26
Cell994	1	4	23	53
Cell995	1	10	39	8
Cell996	1	2	8	50
Cell997	1	2	13	12
Cell998	1	5	7	37
Cell999	1	3	40	32
Cell1000	1	1	48	14
Cell1001	1	8	26	8
Cell1002	1	5	4	59
Cell1003	1	2	59	55
Cell1004	1	11	3	25
Cell1005	1	5	58	32
Cell1006	1	20	34	58
Cell1007	1	5	7	28
Cell1008	1	4	47	6
Cell1009	1	12	46	10
Cell1010	1	1	8	50
Cell1011	1	17	42	60
Cell1012	1	12	20	10
Cell1013	1	23	51	48
Cell1014	1	1	30	14
Cell1015	1	3	7	28
Cell1016	1	8	26	19
Cell1017	1	21	50	29
Cell1018	1	1	22	36
Cell1019	1	8	20	35
Cell1020	1	24	35	62
Cell1021	1	11	10	61
Cell1022	1	22	5	49
Cell1023	1	3	40	5
Cell1024	1	9	14	39
Cell1025	1	18	19	54
Cell1026	1	14	29	57
Cell1027	1	25	52	56
Cell1028	1	26	55	30
Cell1029	1	21	50	29
Cell1030	1	8	11	7
Cell1031	1	4	47	1
Cell1032	1	13	12	53
Cell1033	1	15	60	34
Cell1034	1	2	59	52
Cell1035	1	26	55	30
Cell1037	1	5	4	59
Cell1038	1	20	34	58
Cell1039	1	23	51	48
Cell1040	1	3	40	26
Cell1041	1	19	45	31
Cell1042	1	3	18	9
Cell1043	1	2	38	13
Cell1044	1	9	14	23
Cell1045	1	19	45	3
Cell1046	1	2	59	24
Cell1047	1	4	15	6
Cell1048	1	19	45	31
Cell1049	1	5	31	42
Cell1050	1	24	35	62
Cell1051	1	10	32	27
Cell1052	1	10	39	44
Cell1053	1	4	43	51
Cell1054	1	4	16	12
Cell1055	1	8	26	27
Cell1056	1	5	31	53
Cell1057	1	25	52	56
Cell1058	1	24	35	62
Cell1059	1	20	34	52
Cell1060	1	3	18	53
Cell1061	1	13	2	15
Cell1062	1	9	1	44
Cell1063	1	3	57	16
Cell1064	1	24	35	62
Cell1065	1	12	11	35
Cell1066	1	3	62	26
Cell1067	1	20	34	28
Cell1068	1	1	15	41
Cell1069	1	8	54	17
Cell1070	1	2	38	13
Cell1071	1	4	23	46
Cell1072	1	7	43	53
Cell1073	1	21	50	29
Cell1074	1	19	45	31
Cell1075	1	11	10	55
Cell1076	1	25	63	56
Cell1077	1	7	18	51
Cell1078	1	18	28	54
Cell1079	1	21	50	28
Cell1080	1	2	59	13
Cell1081	1	2	61	55
Cell1082	1	18	28	54
Cell1083	1	4	23	6
Cell1084	1	9	1	23
Cell1085	1	8	11	19
Cell1086	1	12	20	10
Cell1087	1	8	54	20
Cell1088	1	12	46	10
Cell1089	1	12	20	19
Cell1090	1	10	32	27
Cell1091	1	6	6	33
Cell1092	1	8	11	10
Cell1093	1	20	34	58
Cell1094	1	3	62	51
Cell1095	1	1	48	12
Cell1096	1	6	48	27
Cell1097	1	11	10	61
Cell1098	1	2	38	13
Cell1099	1	5	7	32
Cell1100	1	4	47	6
Cell1101	1	10	21	45
Cell1102	1	3	57	3
Cell1103	1	12	20	27
Cell1104	1	3	62	42
Cell1105	1	16	17	17
Cell1106	1	7	47	47
Cell1107	1	3	44	17
Cell1109	1	1	15	41
Cell1110	1	5	4	32
Cell1111	1	11	10	61
Cell1112	1	9	1	23
