ID	did	seurat_cluster	kmeans_cluster	labels
Cell122	1	9	10	28
Cell123	1	12	7	10
Cell124	1	16	29	18
Cell126	1	27	6	1
Cell127	1	2	31	23
Cell128	1	15	15	7
Cell129	1	1	9	20
Cell130	1	27	6	1
Cell131	1	4	24	32
Cell133	1	19	2	12
Cell135	1	16	29	18
Cell136	1	11	12	30
Cell137	1	11	12	30
Cell138	1	13	13	2
Cell139	1	2	31	8
Cell140	1	3	19	13
Cell141	1	25	4	17
Cell142	1	15	15	7
Cell143	1	7	5	3
Cell144	1	13	13	2
Cell145	1	12	7	10
Cell146	1	2	31	8
Cell147	1	21	22	11
Cell148	1	11	12	30
Cell149	1	4	24	32
Cell150	1	23	20	6
Cell151	1	6	25	25
Cell152	1	11	12	30
Cell153	1	18	8	21
Cell154	1	28	17	14
Cell155	1	13	13	2
Cell156	1	12	11	10
Cell157	1	3	19	13
Cell158	1	18	8	17
Cell159	1	7	5	4
Cell161	1	26	21	22
Cell162	1	8	30	9
Cell163	1	19	2	12
Cell164	1	9	10	28
Cell165	1	1	9	15
Cell166	1	16	29	18
Cell167	1	2	31	8
Cell168	1	17	16	5
Cell169	1	22	26	19
Cell170	1	24	21	16
Cell171	1	2	31	23
Cell172	1	16	29	18
Cell173	1	8	30	9
Cell174	1	13	13	2
Cell175	1	6	17	14
Cell176	1	9	10	28
Cell177	1	12	7	10
Cell178	1	26	21	20
Cell179	1	12	7	10
Cell180	1	3	19	13
Cell181	1	9	10	28
Cell182	1	14	3	31
Cell183	1	9	10	28
Cell184	1	17	16	5
Cell185	1	6	25	25
Cell186	1	6	17	25
Cell187	1	17	16	5
Cell188	1	1	9	3
Cell189	1	11	12	30
Cell190	1	15	15	7
Cell191	1	24	21	16
Cell192	1	5	23	27
Cell193	1	2	31	8
Cell194	1	9	10	28
Cell195	1	11	12	30
Cell196	1	4	24	32
Cell197	1	16	29	18
Cell198	1	1	9	22
Cell199	1	18	18	21
Cell200	1	23	20	6
Cell201	1	10	27	26
Cell202	1	19	2	12
Cell203	1	23	20	6
Cell204	1	2	24	8
Cell205	1	5	23	27
Cell206	1	28	14	14
Cell207	1	7	21	4
Cell208	1	8	30	9
Cell209	1	20	28	29
Cell210	1	3	19	24
Cell211	1	5	23	27
Cell212	1	28	14	14
Cell213	1	3	19	13
Cell214	1	5	23	27
Cell215	1	21	22	11
Cell216	1	5	23	20
Cell217	1	2	31	23
Cell218	1	20	28	29
Cell219	1	2	31	8
Cell220	1	4	24	32
Cell221	1	28	14	14
Cell222	1	21	22	11
Cell223	1	28	14	14
Cell224	1	11	12	30
Cell225	1	13	13	2
Cell226	1	16	29	18
Cell227	1	2	31	8
Cell228	1	2	31	23
Cell229	1	23	20	6
Cell230	1	17	16	5
Cell231	1	9	10	3
Cell232	1	6	25	25
Cell235	1	9	10	28
Cell236	1	17	16	5
Cell237	1	1	9	15
Cell238	1	20	28	29
Cell239	1	13	13	2
Cell240	1	20	28	29
Cell241	1	12	11	10
Cell242	1	19	2	12
Cell243	1	3	19	20
Cell244	1	5	23	13
Cell245	1	22	26	19
Cell246	1	7	5	3
Cell247	1	2	31	23
Cell248	1	17	16	5
Cell249	1	12	7	10
Cell250	1	9	10	28
Cell251	1	8	30	9
Cell252	1	9	10	28
Cell253	1	10	27	26
Cell254	1	18	18	21
Cell255	1	15	15	7
Cell256	1	1	9	15
Cell257	1	19	2	12
Cell258	1	5	19	13
Cell259	1	6	25	25
Cell260	1	8	30	9
Cell261	1	28	14	14
Cell262	1	6	25	25
Cell263	1	3	19	24
Cell264	1	11	12	30
Cell265	1	3	19	24
Cell266	1	5	23	27
Cell267	1	1	9	15
Cell268	1	11	12	30
Cell269	1	28	17	14
Cell270	1	25	4	17
Cell271	1	24	21	16
Cell272	1	2	31	23
Cell273	1	2	31	8
Cell274	1	10	27	26
Cell275	1	27	6	17
Cell276	1	26	21	14
Cell277	1	11	12	30
Cell278	1	3	19	24
Cell279	1	6	25	25
Cell280	1	9	10	28
Cell281	1	18	8	21
Cell282	1	18	1	12
Cell283	1	16	29	18
Cell284	1	7	5	4
Cell285	1	2	31	23
Cell287	1	10	27	26
Cell288	1	12	7	10
Cell289	1	2	31	22
Cell290	1	27	6	1
Cell291	1	1	9	22
Cell292	1	26	21	22
Cell293	1	10	27	26
Cell294	1	10	27	26
Cell295	1	24	21	22
Cell297	1	15	15	7
Cell298	1	15	15	7
Cell299	1	23	20	6
Cell300	1	28	14	14
Cell301	1	4	24	32
Cell302	1	2	31	8
Cell303	1	12	11	10
Cell304	1	17	16	5
Cell305	1	8	30	9
Cell306	1	3	19	24
Cell307	1	5	23	27
Cell308	1	4	24	32
Cell310	1	1	9	20
Cell311	1	1	9	3
Cell312	1	11	12	30
Cell313	1	3	19	24
Cell314	1	19	2	12
Cell315	1	6	25	25
Cell316	1	13	13	2
Cell317	1	3	19	24
Cell318	1	2	24	23
Cell319	1	24	21	16
Cell320	1	10	27	26
Cell321	1	8	30	9
Cell322	1	27	6	1
Cell323	1	4	24	32
Cell324	1	6	25	25
Cell325	1	9	10	28
Cell326	1	27	6	1
Cell327	1	14	3	31
Cell328	1	27	6	1
Cell329	1	8	30	9
Cell330	1	16	29	18
Cell331	1	27	6	1
Cell332	1	3	19	24
Cell333	1	14	3	31
Cell335	1	18	8	21
Cell336	1	10	27	26
Cell338	1	20	28	29
Cell339	1	28	14	14
Cell340	1	27	6	1
Cell341	1	14	3	31
Cell342	1	1	9	15
Cell343	1	5	23	24
Cell344	1	28	14	14
Cell345	1	10	27	26
Cell346	1	2	31	23
Cell347	1	1	23	20
Cell348	1	10	27	26
Cell349	1	10	27	26
Cell350	1	20	28	29
Cell351	1	5	23	27
Cell352	1	13	13	2
Cell353	1	20	28	29
Cell354	1	19	2	12
Cell355	1	11	12	30
Cell356	1	5	23	27
Cell357	1	16	29	18
Cell358	1	19	2	12
Cell359	1	15	15	7
Cell360	1	2	31	23
Cell361	1	15	15	7
Cell362	1	19	2	12
Cell363	1	20	28	29
Cell364	1	6	17	25
Cell365	1	9	10	28
Cell366	1	14	3	31
Cell367	1	8	30	9
Cell368	1	12	11	10
Cell369	1	2	31	23
Cell370	1	3	19	13
Cell371	1	8	30	9
Cell372	1	17	16	5
Cell373	1	19	2	12
Cell374	1	2	31	8
Cell375	1	21	22	11
Cell376	1	6	25	25
Cell377	1	26	28	22
Cell378	1	21	22	11
Cell379	1	22	26	19
Cell380	1	1	9	15
Cell381	1	11	12	30
Cell383	1	18	1	21
Cell384	1	10	27	26
Cell385	1	17	16	5
Cell386	1	2	31	8
Cell387	1	5	23	27
Cell388	1	3	19	13
Cell389	1	16	29	18
Cell390	1	18	1	21
Cell391	1	24	21	16
Cell392	1	23	20	6
Cell393	1	15	15	7
Cell394	1	22	26	3
Cell395	1	24	21	16
Cell396	1	14	3	31
Cell397	1	21	22	11
Cell398	1	20	28	29
Cell399	1	24	21	22
Cell400	1	11	12	13
Cell401	1	11	12	30
Cell402	1	21	22	11
Cell403	1	28	14	14
Cell404	1	12	11	10
Cell405	1	17	16	5
Cell406	1	12	7	10
Cell407	1	18	18	21
Cell408	1	11	12	30
Cell409	1	7	5	4
Cell410	1	15	15	7
Cell412	1	14	3	31
Cell413	1	4	24	8
Cell414	1	25	4	17
Cell415	1	15	15	7
Cell416	1	19	2	12
Cell417	1	3	19	24
Cell418	1	10	27	26
Cell419	1	14	3	31
Cell421	1	6	17	25
Cell422	1	24	21	16
Cell423	1	15	15	7
Cell424	1	15	15	7
Cell425	1	14	3	31
Cell426	1	15	15	7
Cell427	1	5	23	27
Cell428	1	24	21	16
Cell429	1	7	5	4
Cell430	1	9	10	28
Cell431	1	16	29	4
Cell432	1	7	5	4
Cell433	1	19	2	12
Cell434	1	3	19	24
Cell436	1	7	21	22
Cell437	1	21	22	11
Cell438	1	11	12	30
Cell439	1	16	29	18
Cell440	1	6	25	25
Cell441	1	4	24	32
Cell442	1	23	20	6
Cell443	1	8	30	9
Cell444	1	2	24	8
Cell445	1	8	30	9
Cell446	1	27	6	1
Cell447	1	10	27	26
Cell448	1	5	23	27
Cell449	1	28	14	14
Cell450	1	9	10	28
Cell451	1	15	15	7
Cell452	1	10	27	26
Cell453	1	27	6	1
Cell455	1	10	27	26
Cell456	1	4	24	32
Cell458	1	1	9	20
Cell459	1	7	5	4
Cell460	1	15	15	7
Cell461	1	6	25	25
Cell462	1	1	9	15
Cell464	1	4	24	8
Cell465	1	8	30	9
Cell466	1	11	12	30
Cell468	1	14	3	31
Cell469	1	18	1	21
Cell470	1	11	12	30
Cell471	1	1	9	20
Cell472	1	7	5	4
Cell473	1	8	30	9
Cell474	1	8	30	9
Cell475	1	13	13	2
Cell476	1	19	2	12
Cell477	1	2	4	23
Cell478	1	1	4	17
Cell479	1	6	25	25
Cell480	1	26	21	22
Cell481	1	23	32	6
Cell482	1	24	21	16
Cell483	1	16	29	18
Cell484	1	26	21	22
Cell485	1	25	4	17
Cell486	1	14	3	31
Cell487	1	10	27	26
Cell488	1	9	10	28
Cell489	1	24	21	16
Cell490	1	5	23	27
Cell491	1	14	3	31
Cell492	1	10	27	20
Cell493	1	3	19	13
Cell494	1	22	26	19
Cell495	1	5	23	20
Cell496	1	23	32	6
Cell497	1	9	10	28
Cell498	1	23	32	6
Cell499	1	27	6	1
Cell500	1	12	7	10
Cell501	1	12	11	10
Cell502	1	16	29	18
Cell503	1	3	19	13
Cell504	1	24	21	16
Cell505	1	3	19	24
Cell506	1	11	12	30
Cell507	1	14	3	31
Cell508	1	2	31	23
Cell509	1	24	21	22
Cell510	1	9	10	28
Cell511	1	14	3	31
Cell512	1	4	24	32
Cell513	1	8	30	9
Cell514	1	28	14	14
Cell515	1	9	10	28
Cell516	1	11	12	30
Cell517	1	27	6	14
Cell518	1	11	12	30
Cell519	1	25	4	17
Cell520	1	22	26	19
Cell521	1	23	20	6
Cell522	1	13	13	2
Cell523	1	16	29	18
Cell524	1	17	16	5
Cell525	1	22	26	3
Cell526	1	16	29	18
Cell527	1	19	2	12
Cell528	1	1	9	15
Cell529	1	13	13	2
Cell530	1	9	10	28
Cell531	1	1	4	20
Cell532	1	3	19	24
Cell533	1	14	3	31
Cell534	1	5	23	27
Cell535	1	8	30	9
Cell536	1	23	32	6
Cell537	1	2	31	8
Cell538	1	1	9	20
Cell539	1	18	1	21
Cell540	1	9	10	28
Cell541	1	25	4	17
Cell542	1	5	23	3
Cell543	1	17	16	5
Cell544	1	23	32	6
Cell545	1	15	15	7
Cell546	1	6	17	14
Cell547	1	6	25	25
Cell548	1	13	13	2
Cell549	1	13	13	2
Cell550	1	3	19	24
Cell551	1	3	19	13
Cell553	1	3	19	24
Cell554	1	7	21	4
Cell555	1	7	5	4
Cell556	1	10	27	26
Cell557	1	7	5	4
Cell558	1	3	19	24
Cell559	1	27	6	1
Cell560	1	14	3	31
Cell561	1	1	9	20
Cell562	1	15	15	7
Cell563	1	5	23	27
Cell564	1	16	29	18
Cell565	1	24	21	16
Cell566	1	26	28	23
Cell567	1	7	5	4
Cell568	1	6	25	25
Cell569	1	18	8	21
Cell570	1	20	28	29
Cell571	1	25	4	8
Cell572	1	19	2	12
Cell573	1	2	31	8
Cell574	1	28	14	14
Cell575	1	23	32	6
Cell576	1	19	2	12
Cell577	1	15	15	7
Cell578	1	1	9	20
Cell579	1	3	19	24
Cell580	1	5	5	4
Cell581	1	20	28	22
Cell582	1	4	24	32
Cell583	1	25	4	12
Cell584	1	12	7	10
Cell585	1	1	9	15
Cell586	1	8	30	9
Cell587	1	6	17	25
Cell588	1	1	9	15
Cell589	1	20	28	29
Cell590	1	13	13	2
Cell591	1	26	21	22
Cell592	1	12	7	10
Cell593	1	12	11	10
Cell594	1	28	14	14
Cell595	1	3	19	24
Cell597	1	22	26	19
Cell598	1	3	19	13
Cell599	1	5	23	27
Cell600	1	4	24	32
Cell601	1	22	26	19
Cell602	1	15	15	7
Cell603	1	11	12	30
Cell604	1	14	3	31
Cell605	1	13	13	2
Cell606	1	10	27	3
Cell607	1	27	6	1
Cell608	1	18	1	21
Cell609	1	5	23	24
Cell610	1	14	3	31
Cell611	1	23	32	6
Cell612	1	1	9	20
Cell613	1	15	15	7
Cell614	1	4	24	8
Cell615	1	1	9	20
Cell616	1	15	15	7
Cell619	1	11	12	30
Cell620	1	11	12	30
Cell621	1	13	13	2
Cell622	1	18	1	21
Cell623	1	16	29	18
Cell624	1	7	19	22
Cell625	1	1	9	20
Cell626	1	24	21	16
Cell627	1	16	29	18
Cell628	1	7	5	4
Cell629	1	4	24	32
Cell630	1	26	28	22
Cell631	1	9	10	28
Cell632	1	21	22	11
Cell633	1	19	2	12
Cell634	1	25	4	17
Cell635	1	26	28	22
Cell636	1	24	21	16
Cell637	1	1	9	20
Cell638	1	27	6	1
Cell639	1	16	29	18
Cell640	1	15	15	7
Cell641	1	27	6	8
Cell642	1	6	17	25
Cell643	1	19	2	11
Cell644	1	16	29	18
Cell645	1	21	22	11
Cell646	1	23	32	6
Cell647	1	18	8	21
Cell648	1	13	13	2
Cell650	1	10	27	26
Cell651	1	13	13	2
Cell652	1	26	21	20
Cell653	1	1	9	15
Cell654	1	17	16	5
Cell656	1	10	27	26
Cell657	1	20	28	22
Cell658	1	13	13	2
Cell660	1	21	22	11
Cell661	1	23	32	6
Cell662	1	24	21	16
Cell663	1	26	21	22
Cell664	1	17	16	5
Cell665	1	27	6	1
Cell666	1	4	24	32
Cell667	1	1	9	20
Cell668	1	17	16	5
Cell669	1	22	26	19
Cell670	1	6	17	14
Cell672	1	20	28	29
Cell673	1	22	26	19
Cell674	1	3	19	13
Cell675	1	3	19	24
Cell676	1	24	21	16
Cell677	1	13	13	2
Cell678	1	7	5	4
Cell679	1	1	9	15
Cell680	1	21	22	12
Cell681	1	6	25	25
Cell683	1	16	29	18
Cell684	1	6	17	14
Cell685	1	3	19	13
Cell686	1	4	24	8
Cell687	1	16	29	18
Cell688	1	5	23	27
Cell689	1	23	32	6
Cell690	1	5	23	27
Cell691	1	18	8	21
Cell692	1	17	16	5
Cell693	1	2	24	8
Cell694	1	7	5	24
Cell695	1	26	21	22
Cell696	1	4	24	32
Cell697	1	26	21	22
Cell698	1	25	4	17
Cell699	1	13	13	2
Cell700	1	8	30	9
Cell701	1	7	5	4
Cell702	1	2	31	23
Cell703	1	18	18	21
Cell704	1	2	31	20
Cell705	1	21	22	11
Cell706	1	5	23	27
Cell707	1	5	23	27
Cell708	1	2	31	8
Cell709	1	9	10	3
Cell710	1	8	30	9
Cell711	1	1	9	3
Cell712	1	2	24	8
Cell713	1	10	27	26
Cell715	1	1	9	20
Cell716	1	19	2	3
Cell717	1	25	4	17
Cell718	1	6	25	25
Cell719	1	15	15	7
Cell720	1	12	11	10
Cell721	1	7	5	3
Cell722	1	16	29	18
Cell723	1	17	16	5
Cell724	1	22	26	19
Cell725	1	10	27	26
Cell726	1	22	26	19
Cell727	1	20	28	29
Cell728	1	3	19	24
Cell729	1	25	4	17
Cell730	1	7	5	4
Cell731	1	28	14	14
Cell732	1	24	21	16
Cell733	1	24	21	16
Cell734	1	9	10	28
Cell735	1	4	24	8
Cell736	1	11	12	30
Cell737	1	27	6	1
Cell739	1	17	16	5
Cell740	1	17	16	5
Cell741	1	16	29	18
Cell742	1	19	2	12
Cell743	1	18	18	21
Cell744	1	2	31	23
Cell745	1	3	19	24
Cell747	1	20	28	29
Cell748	1	3	19	13
Cell749	1	19	2	12
Cell750	1	3	19	24
Cell751	1	15	15	7
Cell752	1	16	29	18
Cell753	1	1	9	15
Cell754	1	9	10	28
Cell755	1	6	25	25
Cell756	1	8	30	9
Cell757	1	15	15	7
Cell758	1	11	12	30
Cell759	1	24	21	22
Cell760	1	3	19	13
Cell761	1	19	2	12
Cell762	1	18	18	21
Cell763	1	5	23	27
Cell764	1	18	8	21
Cell765	1	16	29	18
Cell766	1	3	19	13
Cell767	1	2	31	23
Cell768	1	14	3	31
Cell769	1	11	12	30
Cell770	1	11	12	30
Cell771	1	4	24	32
Cell772	1	22	26	19
Cell773	1	7	5	4
Cell774	1	1	9	15
Cell775	1	20	28	29
Cell776	1	3	19	13
Cell777	1	24	21	16
Cell778	1	18	18	20
Cell779	1	9	10	28
Cell780	1	18	8	21
Cell781	1	7	19	24
Cell782	1	12	7	10
Cell783	1	10	27	26
Cell784	1	22	26	19
Cell785	1	23	32	6
Cell786	1	5	23	27
Cell787	1	11	12	30
Cell788	1	3	19	13
Cell789	1	14	3	31
Cell790	1	18	1	21
Cell791	1	1	9	20
Cell792	1	25	4	17
Cell793	1	23	32	6
Cell794	1	13	13	2
Cell795	1	15	15	7
Cell796	1	7	5	4
Cell797	1	4	24	32
Cell798	1	10	27	26
Cell799	1	18	1	21
Cell800	1	3	19	24
Cell801	1	19	2	12
Cell802	1	8	30	9
Cell803	1	7	5	4
Cell804	1	20	28	29
Cell805	1	18	8	21
Cell806	1	18	1	21
Cell807	1	25	4	17
Cell808	1	8	30	9
Cell809	1	22	26	14
Cell810	1	20	28	29
Cell811	1	21	22	11
Cell812	1	24	21	16
Cell813	1	22	26	19
Cell814	1	18	8	21
Cell815	1	24	21	16
Cell816	1	6	25	25
Cell817	1	26	28	23
Cell818	1	19	2	12
Cell819	1	2	31	23
Cell820	1	27	6	1
Cell821	1	2	31	8
Cell822	1	15	15	7
Cell823	1	4	24	8
Cell824	1	18	18	21
Cell825	1	24	21	16
Cell826	1	7	5	4
Cell827	1	8	30	9
Cell828	1	4	24	15
Cell829	1	26	28	22
Cell830	1	4	24	32
Cell831	1	22	26	19
Cell832	1	1	9	22
Cell833	1	6	17	25
Cell834	1	17	16	5
Cell835	1	7	5	4
Cell836	1	24	21	16
Cell837	1	23	32	6
Cell838	1	8	30	9
Cell839	1	9	10	28
Cell840	1	3	19	3
Cell841	1	17	16	5
Cell842	1	15	15	22
Cell843	1	13	13	2
Cell845	1	9	10	28
Cell846	1	4	24	32
Cell847	1	9	10	28
Cell848	1	17	16	5
Cell849	1	26	28	22
Cell850	1	1	9	15
Cell851	1	3	19	13
Cell853	1	27	6	1
Cell854	1	1	9	20
Cell855	1	4	6	1
Cell856	1	11	12	30
Cell858	1	7	19	13
Cell859	1	1	9	15
Cell860	1	2	24	8
Cell861	1	12	7	10
Cell862	1	3	19	13
Cell863	1	9	10	28
Cell864	1	11	12	30
Cell865	1	15	15	22
Cell866	1	2	31	23
Cell867	1	4	24	32
Cell868	1	2	31	23
Cell869	1	19	2	12
Cell870	1	11	12	30
Cell871	1	5	23	20
Cell872	1	27	6	1
Cell873	1	7	21	15
Cell874	1	22	26	19
Cell875	1	1	9	15
Cell877	1	23	32	6
Cell878	1	5	19	3
Cell879	1	11	12	30
Cell880	1	19	2	12
Cell881	1	18	18	21
Cell882	1	7	5	22
Cell883	1	5	23	27
Cell884	1	7	5	4
Cell885	1	3	19	24
Cell886	1	21	22	11
Cell887	1	14	3	31
Cell888	1	1	9	3
Cell889	1	17	16	5
Cell890	1	13	13	2
Cell891	1	16	29	18
Cell892	1	21	22	11
Cell893	1	2	31	8
Cell894	1	27	6	1
Cell895	1	20	28	29
Cell896	1	19	2	12
Cell897	1	9	10	28
Cell898	1	14	3	31
Cell899	1	13	13	2
Cell900	1	6	25	25
Cell901	1	6	17	25
Cell902	1	19	2	12
Cell903	1	10	27	26
Cell904	1	8	30	9
Cell906	1	19	23	20
Cell907	1	17	16	5
Cell908	1	5	23	27
Cell909	1	5	23	3
Cell910	1	22	26	19
Cell911	1	19	2	12
Cell912	1	15	15	7
Cell913	1	5	23	27
Cell914	1	9	10	28
Cell915	1	28	14	14
Cell916	1	6	25	25
Cell917	1	27	6	1
Cell918	1	11	12	30
Cell919	1	1	9	3
Cell920	1	7	5	22
Cell921	1	4	24	8
Cell922	1	1	9	3
Cell923	1	14	3	31
Cell924	1	10	27	26
Cell925	1	17	16	5
Cell926	1	22	26	19
Cell927	1	27	6	1
Cell928	1	20	28	29
Cell929	1	22	26	19
Cell930	1	16	29	14
Cell931	1	20	28	29
Cell932	1	19	2	12
Cell933	1	20	28	29
Cell934	1	1	9	3
Cell935	1	1	9	8
Cell936	1	3	19	13
Cell937	1	12	11	10
Cell938	1	9	10	28
Cell939	1	16	29	18
Cell940	1	4	24	32
Cell941	1	3	19	23
Cell942	1	21	22	11
Cell943	1	1	9	3
Cell944	1	17	16	5
Cell945	1	21	22	11
Cell946	1	7	5	4
Cell947	1	1	9	15
Cell948	1	7	5	4
Cell949	1	23	32	6
Cell950	1	15	15	7
Cell951	1	11	12	30
Cell952	1	15	15	7
Cell953	1	4	24	32
Cell954	1	5	23	27
Cell955	1	26	21	14
Cell956	1	2	31	13
Cell957	1	13	13	2
Cell958	1	24	21	16
Cell959	1	3	19	13
Cell960	1	21	22	11
Cell961	1	5	23	20
Cell962	1	7	21	4
Cell963	1	9	10	28
Cell965	1	14	3	31
Cell966	1	27	6	1
Cell967	1	21	22	12
Cell968	1	11	12	30
Cell969	1	21	22	13
Cell970	1	1	9	3
Cell971	1	21	22	11
Cell972	1	12	11	10
Cell973	1	15	15	7
Cell974	1	6	25	25
Cell975	1	9	10	28
Cell976	1	3	19	24
Cell977	1	2	31	8
Cell978	1	12	11	10
Cell979	1	3	19	24
Cell980	1	8	30	9
Cell981	1	3	19	13
Cell982	1	13	13	2
Cell983	1	11	12	30
Cell984	1	25	30	17
Cell985	1	16	29	18
Cell986	1	10	27	26
Cell987	1	5	19	27
Cell988	1	3	19	24
Cell989	1	3	19	24
Cell990	1	14	3	31
Cell991	1	22	26	19
Cell992	1	28	14	14
Cell993	1	28	14	14
Cell994	1	5	23	27
Cell995	1	17	16	5
Cell996	1	10	27	26
Cell997	1	15	15	7
Cell998	1	22	26	19
Cell999	1	25	4	17
Cell1000	1	4	24	8
Cell1001	1	17	16	5
Cell1002	1	11	12	30
Cell1003	1	9	10	28
Cell1004	1	21	22	13
Cell1005	1	25	4	17
Cell1006	1	11	12	30
Cell1007	1	1	9	15
Cell1008	1	7	5	4
Cell1009	1	23	32	6
Cell1010	1	10	27	26
Cell1011	1	14	3	31
Cell1012	1	23	20	6
Cell1013	1	6	17	25
Cell1014	1	4	6	8
Cell1015	1	27	6	15
Cell1016	1	12	11	10
Cell1017	1	1	9	15
Cell1018	1	22	26	19
Cell1019	1	16	29	18
Cell1020	1	4	24	32
Cell1021	1	14	3	31
Cell1022	1	6	25	25
Cell1023	1	19	2	3
Cell1024	1	5	23	20
Cell1025	1	9	10	28
Cell1026	1	20	28	29
Cell1027	1	20	28	29
Cell1028	1	24	21	16
Cell1029	1	1	9	15
Cell1030	1	7	5	4
Cell1031	1	4	6	1
Cell1032	1	5	23	27
Cell1033	1	16	29	18
Cell1034	1	5	23	27
Cell1035	1	24	21	16
Cell1037	1	11	12	30
Cell1038	1	11	12	30
Cell1039	1	6	25	25
Cell1040	1	28	14	14
Cell1041	1	24	21	16
Cell1042	1	17	16	5
Cell1043	1	15	15	7
Cell1044	1	19	2	12
Cell1045	1	13	13	2
Cell1046	1	3	19	13
Cell1047	1	7	19	4
Cell1048	1	24	21	16
Cell1049	1	10	27	22
Cell1050	1	4	24	32
Cell1051	1	13	13	14
Cell1052	1	2	31	23
Cell1053	1	10	27	26
Cell1054	1	15	15	7
Cell1055	1	28	14	14
Cell1056	1	5	23	27
Cell1057	1	20	28	29
Cell1058	1	4	24	32
Cell1059	1	5	23	27
Cell1060	1	5	23	27
Cell1061	1	4	24	8
Cell1062	1	2	31	23
Cell1063	1	8	30	9
Cell1064	1	4	24	32
Cell1065	1	16	29	18
Cell1066	1	28	14	14
Cell1067	1	1	9	15
Cell1068	1	18	8	21
Cell1069	1	8	30	9
Cell1070	1	15	15	7
Cell1071	1	3	19	24
Cell1072	1	5	23	27
Cell1073	1	5	5	15
Cell1074	1	24	21	16
Cell1075	1	9	10	28
Cell1076	1	20	28	29
Cell1077	1	10	27	26
Cell1078	1	9	10	28
Cell1079	1	1	9	15
Cell1080	1	15	15	7
Cell1081	1	9	10	28
Cell1082	1	9	10	28
Cell1083	1	7	5	4
Cell1084	1	19	2	12
Cell1085	1	12	11	10
Cell1086	1	23	20	6
Cell1087	1	21	22	11
Cell1088	1	23	20	6
Cell1089	1	3	29	10
Cell1090	1	28	14	14
Cell1091	1	25	4	17
Cell1092	1	23	20	6
Cell1093	1	11	12	30
Cell1094	1	10	27	26
Cell1095	1	15	15	7
Cell1096	1	24	21	14
Cell1097	1	14	3	31
Cell1098	1	15	15	7
Cell1099	1	25	4	17
Cell1100	1	7	5	4
Cell1101	1	2	31	23
Cell1102	1	13	13	2
Cell1103	1	28	14	14
Cell1104	1	26	28	22
Cell1105	1	8	30	9
Cell1106	1	7	5	24
Cell1107	1	8	30	9
Cell1109	1	18	18	21
Cell1110	1	25	4	17
