ID	did	seurat_cluster	kmeans_cluster	labels
Cell453	1	2	1	1
Cell454	1	2	1	1
Cell455	1	2	1	1
Cell456	1	2	1	1
Cell457	1	11	2	2
Cell458	1	1	1	1
Cell459	1	13	2	2
Cell460	1	12	2	2
Cell461	1	2	1	1
Cell462	1	7	2	2
Cell463	1	8	1	1
Cell464	1	4	2	2
Cell465	1	4	2	2
Cell466	1	9	1	1
Cell468	1	2	1	1
Cell469	1	10	1	1
Cell470	1	1	1	1
Cell472	1	12	2	2
Cell473	1	6	2	2
Cell474	1	6	2	2
Cell475	1	12	2	2
Cell476	1	6	2	2
Cell477	1	1	1	1
Cell478	1	13	2	2
Cell479	1	8	1	1
Cell480	1	1	1	1
Cell481	1	7	2	2
Cell482	1	3	2	2
Cell483	1	8	1	1
Cell484	1	14	1	1
Cell485	1	3	2	2
Cell486	1	14	1	1
Cell487	1	5	1	1
Cell488	1	2	1	1
Cell489	1	3	2	2
Cell490	1	9	1	1
Cell491	1	10	1	1
Cell492	1	1	1	1
Cell493	1	13	2	2
Cell494	1	8	1	1
Cell495	1	8	1	1
Cell496	1	11	2	2
Cell497	1	9	1	1
Cell498	1	3	2	2
Cell499	1	1	1	1
Cell500	1	7	2	2
Cell501	1	12	2	2
Cell502	1	8	1	1
Cell503	1	3	2	2
Cell504	1	4	2	2
Cell505	1	2	1	1
Cell506	1	1	1	1
Cell507	1	1	1	1
Cell508	1	2	1	1
Cell509	1	10	1	1
Cell510	1	5	1	1
Cell512	1	10	1	1
Cell513	1	3	2	2
Cell514	1	11	2	2
Cell515	1	10	1	1
Cell516	1	5	1	1
Cell517	1	4	2	2
Cell518	1	1	1	1
Cell519	1	4	2	2
Cell520	1	9	1	1
Cell521	1	7	2	2
Cell522	1	6	2	2
Cell523	1	9	1	1
Cell524	1	6	2	2
Cell525	1	6	2	2
Cell526	1	1	1	1
Cell528	1	6	2	2
Cell529	1	6	2	2
Cell530	1	8	1	1
Cell531	1	2	1	1
Cell532	1	10	1	1
Cell533	1	8	1	1
Cell534	1	9	1	1
Cell535	1	4	2	2
Cell536	1	3	2	2
Cell537	1	7	2	2
Cell538	1	1	1	1
Cell539	1	14	1	1
Cell540	1	8	1	1
Cell541	1	11	2	2
Cell543	1	6	2	2
Cell544	1	11	2	2
Cell545	1	4	2	2
Cell546	1	11	2	2
Cell547	1	2	1	1
Cell548	1	4	2	2
Cell549	1	7	2	2
Cell550	1	14	1	1
Cell551	1	4	2	2
Cell552	1	12	2	2
Cell553	1	2	1	1
Cell554	1	4	2	2
Cell555	1	4	2	2
Cell556	1	8	1	1
Cell557	1	13	2	2
Cell558	1	1	1	1
Cell559	1	1	1	1
Cell560	1	8	1	1
Cell561	1	5	1	1
Cell562	1	7	2	2
Cell563	1	10	1	1
Cell564	1	2	1	1
Cell565	1	6	2	2
Cell566	1	2	1	1
Cell567	1	6	2	2
Cell568	1	8	1	1
Cell569	1	9	1	1
Cell570	1	2	1	1
Cell571	1	7	2	2
Cell572	1	3	2	2
Cell573	1	6	2	2
Cell574	1	6	2	2
Cell575	1	11	2	2
Cell576	1	7	2	2
Cell577	1	3	2	2
Cell578	1	1	1	1
Cell580	1	7	2	2
Cell582	1	2	1	1
Cell583	1	4	2	2
Cell584	1	3	2	2
Cell585	1	12	2	2
Cell586	1	6	2	2
Cell587	1	9	1	1
Cell588	1	13	2	2
Cell589	1	14	1	1
Cell590	1	12	2	2
Cell591	1	10	1	1
Cell592	1	6	2	2
Cell593	1	13	2	2
Cell595	1	1	1	1
Cell596	1	9	1	1
Cell597	1	8	1	1
Cell598	1	7	2	2
Cell599	1	2	1	1
Cell600	1	10	1	1
Cell601	1	1	1	1
Cell602	1	11	2	2
Cell603	1	8	1	1
Cell604	1	8	1	1
Cell606	1	7	2	2
Cell607	1	8	1	1
Cell608	1	9	1	1
Cell609	1	2	1	1
Cell610	1	10	1	1
Cell611	1	7	2	2
Cell612	1	8	1	1
Cell613	1	13	2	2
Cell614	1	12	2	2
Cell615	1	2	1	1
Cell616	1	11	2	2
Cell618	1	12	2	2
Cell619	1	5	1	1
Cell620	1	8	1	1
Cell621	1	7	2	2
Cell622	1	1	1	1
Cell623	1	2	1	1
Cell624	1	2	1	1
Cell626	1	7	2	2
Cell627	1	14	1	1
Cell628	1	4	2	2
Cell629	1	2	1	1
Cell630	1	14	1	1
Cell631	1	8	1	1
Cell633	1	11	2	2
Cell635	1	5	1	1
Cell636	1	11	2	2
Cell637	1	2	1	1
Cell638	1	1	1	1
Cell639	1	9	1	1
Cell640	1	3	2	2
Cell641	1	7	2	2
Cell642	1	2	1	1
Cell643	1	11	2	2
Cell644	1	8	1	1
Cell645	1	3	2	2
Cell646	1	7	2	2
Cell647	1	5	1	1
Cell648	1	6	2	2
Cell649	1	3	2	2
Cell650	1	10	1	1
Cell651	1	11	2	2
Cell652	1	14	1	1
Cell653	1	11	2	2
Cell654	1	7	2	2
Cell655	1	7	2	2
Cell656	1	1	1	1
Cell657	1	8	1	1
Cell658	1	12	2	2
Cell659	1	12	2	2
Cell661	1	6	2	2
Cell662	1	3	2	2
Cell663	1	1	1	1
Cell664	1	12	2	2
Cell665	1	10	1	1
Cell666	1	14	1	1
Cell667	1	8	1	1
Cell668	1	6	2	2
Cell669	1	8	1	1
Cell670	1	3	2	2
Cell671	1	10	1	1
Cell672	1	1	1	1
Cell673	1	2	1	1
Cell674	1	13	2	2
Cell675	1	9	1	1
Cell676	1	3	2	2
Cell677	1	11	2	2
Cell678	1	6	2	2
Cell679	1	11	2	2
Cell680	1	3	2	2
Cell681	1	8	1	1
Cell682	1	5	1	1
Cell683	1	5	1	1
Cell684	1	12	2	2
Cell685	1	11	2	2
Cell686	1	7	2	2
Cell687	1	2	1	1
Cell688	1	5	1	1
Cell689	1	11	2	2
Cell690	1	10	1	1
Cell691	1	5	1	1
Cell692	1	6	2	2
Cell693	1	6	2	2
Cell694	1	10	1	1
Cell695	1	14	1	1
Cell696	1	2	1	1
Cell697	1	1	1	1
Cell698	1	13	2	2
Cell699	1	11	2	2
Cell700	1	11	2	2
Cell701	1	7	2	2
Cell702	1	5	1	1
Cell703	1	2	1	1
Cell704	1	5	1	1
Cell705	1	3	2	2
Cell706	1	10	1	1
Cell707	1	5	1	1
Cell708	1	11	2	2
Cell709	1	7	2	2
Cell710	1	12	2	2
Cell711	1	11	2	2
Cell712	1	4	2	2
Cell713	1	10	1	1
Cell714	1	5	1	1
Cell715	1	5	1	1
Cell716	1	13	2	2
Cell717	1	3	2	2
Cell718	1	14	1	1
Cell719	1	7	2	2
Cell720	1	7	2	2
Cell721	1	11	2	2
Cell722	1	2	1	1
Cell723	1	13	2	2
Cell724	1	9	1	1
Cell725	1	9	1	1
Cell726	1	5	1	1
Cell727	1	9	1	1
Cell728	1	1	1	1
Cell729	1	3	2	2
Cell730	1	6	2	2
Cell731	1	3	2	2
Cell732	1	6	2	2
Cell735	1	7	2	2
Cell736	1	10	1	1
Cell737	1	9	1	1
Cell738	1	2	1	1
Cell739	1	6	2	2
Cell740	1	4	2	2
Cell741	1	2	1	1
Cell742	1	6	2	2
Cell743	1	1	1	1
Cell744	1	2	1	1
Cell745	1	10	1	1
Cell746	1	13	2	2
Cell747	1	10	1	1
Cell748	1	12	2	2
Cell749	1	11	2	2
Cell750	1	2	1	1
Cell751	1	11	2	2
Cell752	1	2	1	1
Cell753	1	12	2	2
Cell754	1	1	1	1
Cell755	1	9	1	1
Cell756	1	13	2	2
Cell757	1	3	2	2
Cell758	1	1	1	1
Cell759	1	1	1	1
Cell760	1	12	2	2
Cell761	1	11	2	2
Cell762	1	2	1	1
Cell763	1	1	1	1
Cell764	1	5	1	1
Cell765	1	9	1	1
Cell766	1	12	2	2
Cell767	1	14	1	1
Cell768	1	1	1	1
Cell769	1	8	1	1
Cell770	1	9	1	1
Cell771	1	10	1	1
Cell772	1	5	1	1
Cell773	1	12	2	2
Cell774	1	4	2	2
Cell775	1	8	1	1
Cell776	1	6	2	2
Cell777	1	11	2	2
Cell778	1	5	1	1
Cell779	1	1	1	1
Cell780	1	14	1	1
Cell781	1	1	1	1
Cell782	1	4	2	2
Cell783	1	5	1	1
Cell784	1	9	1	1
Cell785	1	6	2	2
Cell787	1	10	1	1
Cell788	1	7	2	2
Cell789	1	2	1	1
Cell790	1	10	1	1
Cell791	1	1	1	1
Cell792	1	12	2	2
Cell793	1	4	2	2
Cell794	1	7	2	2
Cell795	1	6	2	2
Cell797	1	14	1	1
Cell798	1	10	1	1
Cell799	1	8	1	1
Cell800	1	10	1	1
Cell801	1	11	2	2
Cell802	1	7	2	2
Cell803	1	7	2	2
Cell804	1	5	1	1
Cell805	1	2	1	1
Cell806	1	5	1	1
Cell807	1	3	2	2
Cell808	1	7	2	2
Cell810	1	9	1	1
Cell811	1	6	2	2
Cell812	1	7	2	2
Cell813	1	5	1	1
Cell814	1	9	1	1
Cell815	1	4	2	2
Cell816	1	9	1	1
Cell817	1	10	1	1
Cell818	1	12	2	2
Cell819	1	5	1	1
Cell820	1	10	1	1
Cell821	1	7	2	2
Cell822	1	3	2	2
Cell823	1	3	2	2
Cell824	1	8	1	1
Cell825	1	7	2	2
Cell826	1	3	2	2
Cell827	1	7	2	2
Cell828	1	12	2	2
Cell829	1	14	1	1
Cell830	1	5	1	1
Cell831	1	8	1	1
Cell832	1	10	1	1
Cell833	1	1	1	1
Cell835	1	12	2	2
Cell838	1	3	2	2
Cell839	1	9	1	1
Cell840	1	4	2	2
Cell841	1	12	2	2
Cell842	1	9	1	1
Cell843	1	4	2	2
Cell844	1	9	1	1
Cell845	1	8	1	1
Cell846	1	1	1	1
Cell847	1	8	1	1
Cell848	1	7	2	2
Cell849	1	5	1	1
Cell850	1	3	2	2
Cell851	1	11	2	2
Cell852	1	1	1	1
Cell853	1	8	1	1
Cell854	1	8	1	1
Cell855	1	14	1	1
Cell856	1	9	1	1
Cell857	1	4	2	2
Cell858	1	7	2	2
Cell859	1	7	2	2
Cell860	1	6	2	2
Cell861	1	7	2	2
Cell862	1	3	2	2
Cell863	1	10	1	1
Cell864	1	1	1	1
Cell865	1	10	1	1
Cell866	1	5	1	1
Cell867	1	8	1	1
Cell868	1	8	1	1
Cell869	1	11	2	2
Cell870	1	2	1	1
Cell871	1	8	1	1
Cell872	1	1	1	1
Cell873	1	6	2	2
Cell874	1	2	1	1
Cell875	1	13	2	2
Cell876	1	2	1	1
Cell877	1	11	2	2
Cell878	1	4	2	2
Cell879	1	5	1	1
Cell880	1	3	2	2
Cell881	1	9	1	1
Cell883	1	2	1	1
Cell884	1	6	2	2
Cell885	1	1	1	1
Cell886	1	7	2	2
Cell887	1	8	1	1
Cell888	1	3	2	2
Cell889	1	4	2	2
Cell890	1	6	2	2
Cell891	1	2	1	1
Cell892	1	3	2	2
Cell893	1	13	2	2
Cell894	1	8	1	1
Cell895	1	1	1	1
Cell896	1	12	2	2
Cell897	1	10	1	1
Cell898	1	9	1	1
Cell899	1	11	2	2
Cell900	1	8	1	1
Cell901	1	9	1	1
Cell902	1	4	2	2
Cell903	1	2	1	1
Cell904	1	6	2	2
Cell905	1	5	1	1
Cell906	1	1	1	1
Cell907	1	12	2	2
Cell908	1	5	1	1
Cell909	1	12	2	2
Cell910	1	2	1	1
Cell912	1	13	2	2
Cell913	1	5	1	1
Cell914	1	5	1	1
Cell915	1	4	2	2
Cell916	1	8	1	1
Cell917	1	8	1	1
Cell918	1	8	1	1
Cell919	1	12	2	2
Cell921	1	3	2	2
Cell922	1	7	2	2
Cell923	1	5	1	1
Cell924	1	5	1	1
Cell925	1	3	2	2
Cell926	1	9	1	1
Cell927	1	2	1	1
Cell928	1	2	1	1
Cell929	1	10	1	1
Cell930	1	3	2	2
Cell931	1	9	1	1
Cell932	1	12	2	2
Cell933	1	2	1	1
Cell934	1	3	2	2
Cell936	1	6	2	2
Cell937	1	4	2	2
Cell938	1	9	1	1
Cell939	1	5	1	1
Cell940	1	8	1	1
Cell941	1	5	1	1
Cell942	1	4	2	2
Cell943	1	7	2	2
Cell944	1	12	2	2
Cell945	1	3	2	2
Cell946	1	4	2	2
Cell947	1	4	2	2
Cell948	1	7	2	2
Cell949	1	3	2	2
Cell950	1	7	2	2
Cell951	1	1	1	1
Cell952	1	13	2	2
Cell953	1	1	1	1
Cell955	1	3	2	2
Cell956	1	4	2	2
Cell958	1	13	2	2
Cell959	1	7	2	2
Cell960	1	12	2	2
Cell961	1	5	1	1
Cell962	1	7	2	2
Cell964	1	13	2	2
Cell965	1	10	1	1
Cell966	1	1	1	1
Cell967	1	7	2	2
Cell968	1	9	1	1
Cell969	1	6	2	2
Cell970	1	12	2	2
Cell971	1	12	2	2
Cell972	1	3	2	2
Cell973	1	7	2	2
Cell974	1	10	1	1
Cell975	1	2	1	1
Cell976	1	2	1	1
Cell977	1	3	2	2
Cell978	1	7	2	2
Cell979	1	5	1	1
Cell980	1	4	2	2
Cell981	1	13	2	2
Cell982	1	12	2	2
Cell983	1	8	1	1
Cell984	1	6	2	2
Cell985	1	2	1	1
Cell986	1	9	1	1
Cell987	1	10	1	1
Cell988	1	10	1	1
Cell989	1	14	1	1
Cell990	1	14	1	1
Cell991	1	1	1	1
Cell992	1	3	2	2
Cell993	1	7	2	2
Cell994	1	14	1	1
Cell995	1	6	2	2
Cell996	1	2	1	1
Cell997	1	4	2	2
Cell998	1	8	1	1
Cell999	1	12	2	2
Cell1000	1	7	2	2
Cell1001	1	13	2	2
Cell1002	1	5	1	1
Cell1003	1	2	1	1
Cell1004	1	7	2	2
Cell1005	1	6	2	2
Cell1006	1	5	1	1
Cell1007	1	11	2	2
Cell1008	1	4	2	2
Cell1009	1	4	2	2
Cell1010	1	9	1	1
Cell1011	1	5	1	1
Cell1012	1	12	2	2
Cell1013	1	2	1	1
Cell1014	1	6	2	2
Cell1015	1	3	2	2
Cell1016	1	4	2	2
Cell1017	1	7	2	2
Cell1018	1	8	1	1
Cell1019	1	8	1	1
Cell1020	1	1	1	1
Cell1021	1	2	1	1
Cell1022	1	1	1	1
Cell1023	1	6	2	2
Cell1024	1	2	1	1
Cell1025	1	8	1	1
Cell1026	1	9	1	1
Cell1027	1	10	1	1
Cell1028	1	12	2	2
Cell1029	1	3	2	2
Cell1030	1	3	2	2
Cell1031	1	8	1	1
Cell1032	1	8	1	1
Cell1033	1	10	1	1
Cell1034	1	14	1	1
Cell1035	1	11	2	2
Cell1036	1	10	1	1
Cell1037	1	8	1	1
Cell1038	1	9	1	1
Cell1039	1	8	1	1
Cell1040	1	6	2	2
Cell1041	1	4	2	2
Cell1042	1	6	2	2
Cell1043	1	12	2	2
Cell1044	1	4	2	2
Cell1045	1	3	2	2
Cell1046	1	3	2	2
Cell1047	1	12	2	2
Cell1048	1	12	2	2
Cell1049	1	2	1	1
Cell1050	1	1	1	1
Cell1051	1	13	2	2
Cell1053	1	8	1	1
Cell1054	1	4	2	2
Cell1055	1	11	2	2
Cell1056	1	9	1	1
Cell1057	1	9	1	1
Cell1058	1	10	1	1
Cell1059	1	10	1	1
Cell1060	1	14	1	1
Cell1061	1	3	2	2
Cell1062	1	2	1	1
Cell1063	1	3	2	2
Cell1064	1	5	1	1
Cell1065	1	2	1	1
Cell1066	1	7	2	2
Cell1067	1	3	2	2
Cell1068	1	14	1	1
Cell1069	1	6	2	2
Cell1070	1	4	2	2
Cell1071	1	9	1	1
Cell1072	1	14	1	1
Cell1073	1	11	2	2
Cell1074	1	4	2	2
Cell1075	1	9	1	1
Cell1076	1	1	1	1
Cell1077	1	8	1	1
Cell1078	1	9	1	1
Cell1079	1	6	2	2
Cell1080	1	7	2	2
Cell1081	1	1	1	1
Cell1082	1	8	1	1
Cell1083	1	7	2	2
Cell1084	1	13	2	2
Cell1085	1	11	2	2
Cell1086	1	6	2	2
Cell1087	1	13	2	2
Cell1088	1	4	2	2
Cell1089	1	4	2	2
Cell1090	1	4	2	2
Cell1091	1	3	2	2
Cell1092	1	3	2	2
Cell1093	1	1	1	1
Cell1094	1	2	1	1
Cell1095	1	4	2	2
Cell1097	1	2	1	1
Cell1098	1	6	2	2
Cell1099	1	7	2	2
Cell1100	1	3	2	2
Cell1101	1	10	1	1
Cell1102	1	4	2	2
Cell1103	1	4	2	2
Cell1104	1	1	1	1
Cell1105	1	3	2	2
Cell1106	1	5	1	1
Cell1107	1	3	2	2
Cell1108	1	6	2	2
Cell1109	1	1	1	1
Cell1110	1	4	2	2
Cell1111	1	8	1	1
Cell1112	1	3	2	2
Cell1113	1	12	2	2
Cell1114	1	3	2	2
Cell1115	1	7	2	2
Cell1116	1	5	1	1
Cell1119	1	6	2	2
Cell1120	1	10	1	1
Cell1121	1	6	2	2
Cell1122	1	12	2	2
Cell1123	1	12	2	2
Cell1124	1	13	2	2
Cell1125	1	4	2	2
Cell1126	1	6	2	2
Cell1127	1	6	2	2
