ID	did	seurat_cluster	kmeans_cluster	labels
Cell145	1	19	13	10
Cell146	1	4	7	8
Cell147	1	7	30	11
Cell148	1	15	17	30
Cell149	1	16	31	32
Cell150	1	6	12	6
Cell151	1	12	3	25
Cell152	1	15	17	30
Cell153	1	20	16	21
Cell154	1	11	1	14
Cell155	1	9	20	2
Cell156	1	19	13	10
Cell157	1	5	2	13
Cell158	1	5	2	17
Cell159	1	1	19	4
Cell160	1	11	1	22
Cell161	1	11	1	22
Cell163	1	1	14	12
Cell164	1	8	9	28
Cell165	1	18	24	15
Cell166	1	17	28	18
Cell167	1	4	7	8
Cell168	1	13	10	5
Cell169	1	5	29	19
Cell170	1	14	18	16
Cell171	1	3	7	23
Cell172	1	17	28	18
Cell173	1	14	26	9
Cell174	1	9	20	2
Cell176	1	8	9	28
Cell177	1	19	13	10
Cell178	1	4	7	20
Cell179	1	19	13	10
Cell180	1	5	2	13
Cell181	1	8	9	28
Cell182	1	2	31	31
Cell183	1	8	9	28
Cell184	1	13	8	5
Cell185	1	12	3	25
Cell186	1	12	3	25
Cell188	1	7	19	3
Cell189	1	15	17	30
Cell190	1	9	20	7
Cell191	1	13	10	16
Cell192	1	21	25	27
Cell193	1	9	20	8
Cell194	1	8	9	28
Cell196	1	16	31	32
Cell197	1	17	28	18
Cell198	1	11	1	22
Cell199	1	20	16	21
Cell200	1	6	12	6
Cell201	1	2	22	26
Cell202	1	1	14	12
Cell204	1	4	7	8
Cell205	1	2	25	27
Cell206	1	19	13	14
Cell207	1	1	19	4
Cell208	1	14	26	9
Cell209	1	3	15	29
Cell210	1	10	32	24
Cell211	1	21	25	27
Cell212	1	1	4	14
Cell213	1	5	2	13
Cell214	1	21	25	27
Cell215	1	7	30	11
Cell216	1	4	7	20
Cell217	1	2	22	23
Cell218	1	3	15	29
Cell219	1	4	7	8
Cell220	1	16	31	32
Cell221	1	11	4	14
Cell222	1	6	18	11
Cell223	1	11	6	14
Cell224	1	15	17	30
Cell225	1	3	23	2
Cell226	1	17	28	18
Cell227	1	3	3	8
Cell228	1	3	23	23
Cell229	1	6	12	6
Cell230	1	13	10	5
Cell231	1	5	29	3
Cell232	1	12	3	25
Cell233	1	18	24	15
Cell234	1	13	8	5
Cell235	1	8	9	28
Cell236	1	13	8	5
Cell237	1	18	24	15
Cell238	1	3	15	29
Cell239	1	2	22	2
Cell240	1	3	15	29
Cell241	1	19	13	10
Cell242	1	2	14	12
Cell243	1	4	7	20
Cell244	1	5	2	13
Cell245	1	1	14	19
Cell246	1	1	6	3
Cell247	1	3	23	23
Cell248	1	13	8	5
Cell249	1	19	13	10
Cell250	1	8	9	28
Cell251	1	14	26	9
Cell252	1	8	9	28
Cell253	1	2	22	26
Cell254	1	20	27	21
Cell255	1	9	20	7
Cell256	1	18	24	15
Cell257	1	1	14	12
Cell258	1	5	2	13
Cell259	1	12	3	25
Cell260	1	14	26	9
Cell261	1	6	12	14
Cell262	1	12	3	25
Cell263	1	10	32	24
Cell264	1	15	17	30
Cell265	1	10	32	24
Cell266	1	21	25	27
Cell267	1	18	24	15
Cell268	1	15	17	30
Cell269	1	14	18	14
Cell270	1	1	6	17
Cell271	1	3	23	16
Cell272	1	10	32	23
Cell273	1	4	7	8
Cell274	1	2	22	26
Cell275	1	19	13	17
Cell276	1	21	25	14
Cell277	1	15	17	30
Cell278	1	10	32	24
Cell279	1	12	3	25
Cell280	1	8	9	28
Cell281	1	20	27	21
Cell283	1	17	21	18
Cell284	1	1	5	4
Cell285	1	10	32	23
Cell286	1	2	22	1
Cell287	1	2	22	26
Cell288	1	19	13	10
Cell289	1	11	1	22
Cell290	1	2	22	1
Cell292	1	11	1	22
Cell293	1	2	22	26
Cell294	1	2	22	26
Cell295	1	11	1	22
Cell297	1	9	20	7
Cell298	1	9	20	7
Cell299	1	6	12	6
Cell300	1	6	12	14
Cell301	1	16	31	32
Cell302	1	4	15	8
Cell303	1	19	13	10
Cell304	1	13	8	5
Cell305	1	14	26	9
Cell306	1	10	32	24
Cell307	1	16	31	27
Cell308	1	16	31	32
Cell309	1	10	32	23
Cell310	1	4	7	20
Cell311	1	1	19	3
Cell312	1	15	17	30
Cell313	1	10	32	24
Cell314	1	1	14	12
Cell315	1	12	3	25
Cell316	1	3	23	2
Cell317	1	10	32	24
Cell318	1	3	23	23
Cell319	1	7	30	16
Cell320	1	2	22	26
Cell321	1	14	26	9
Cell322	1	2	22	1
Cell323	1	16	31	32
Cell324	1	12	3	25
Cell325	1	8	9	28
Cell326	1	2	14	1
Cell327	1	7	30	31
Cell328	1	12	3	1
Cell329	1	14	26	9
Cell330	1	17	28	18
Cell331	1	2	22	1
Cell332	1	10	32	24
Cell333	1	2	14	31
Cell334	1	10	32	24
Cell335	1	20	27	21
Cell336	1	2	22	26
Cell338	1	3	15	29
Cell339	1	11	1	14
Cell340	1	2	22	1
Cell341	1	2	22	31
Cell342	1	18	24	15
Cell343	1	10	32	24
Cell344	1	1	5	14
Cell345	1	2	22	26
Cell346	1	3	23	23
Cell347	1	4	7	20
Cell348	1	3	23	26
Cell349	1	3	22	26
Cell350	1	3	15	29
Cell351	1	21	25	27
Cell352	1	3	23	2
Cell353	1	3	15	29
Cell354	1	1	5	12
Cell355	1	15	17	30
Cell356	1	21	25	27
Cell357	1	17	28	18
Cell358	1	1	14	12
Cell359	1	9	20	7
Cell360	1	10	32	23
Cell361	1	9	20	7
Cell362	1	1	14	12
Cell363	1	3	15	29
Cell364	1	12	3	25
Cell365	1	8	9	28
Cell366	1	8	9	31
Cell367	1	14	26	9
Cell368	1	19	13	10
Cell369	1	10	32	23
Cell370	1	5	29	13
Cell372	1	13	8	5
Cell373	1	1	14	12
Cell374	1	4	7	8
Cell375	1	7	30	11
Cell376	1	12	3	25
Cell377	1	11	1	22
Cell378	1	7	30	11
Cell379	1	2	22	19
Cell380	1	18	24	15
Cell382	1	7	30	11
Cell383	1	20	27	21
Cell384	1	2	22	26
Cell385	1	13	8	5
Cell386	1	4	7	8
Cell387	1	21	25	27
Cell388	1	5	2	13
Cell389	1	17	28	18
Cell391	1	7	30	16
Cell392	1	6	12	6
Cell393	1	9	20	7
Cell394	1	15	17	3
Cell395	1	7	30	16
Cell396	1	16	31	31
Cell397	1	7	30	11
Cell398	1	3	15	29
Cell399	1	11	1	22
Cell400	1	5	2	13
Cell401	1	15	17	30
Cell402	1	7	30	11
Cell403	1	1	6	14
Cell404	1	19	13	10
Cell405	1	13	8	5
Cell406	1	19	13	10
Cell407	1	20	16	21
Cell408	1	15	17	30
Cell409	1	1	19	4
Cell410	1	9	20	7
Cell411	1	11	1	22
Cell412	1	5	6	31
Cell413	1	4	7	8
Cell414	1	19	13	17
Cell415	1	9	20	7
Cell417	1	10	32	24
Cell418	1	2	22	26
Cell419	1	2	22	31
Cell420	1	15	17	30
Cell421	1	12	3	25
Cell422	1	7	11	16
Cell423	1	9	20	7
Cell424	1	9	20	7
Cell425	1	2	22	31
Cell426	1	9	20	7
Cell427	1	21	25	27
Cell428	1	9	20	16
Cell429	1	1	19	4
Cell430	1	8	9	28
Cell431	1	1	5	4
Cell432	1	1	19	4
Cell433	1	1	14	12
Cell434	1	10	32	24
Cell435	1	17	28	18
Cell436	1	11	1	22
Cell437	1	7	30	11
Cell438	1	15	17	30
Cell439	1	17	28	18
Cell440	1	12	3	25
Cell441	1	16	31	32
Cell442	1	6	12	6
Cell443	1	14	26	9
Cell444	1	4	7	8
Cell445	1	14	26	9
Cell446	1	2	22	1
Cell447	1	2	22	26
Cell448	1	21	25	27
Cell449	1	11	4	14
Cell451	1	9	20	7
Cell452	1	2	22	26
Cell453	1	2	22	1
Cell454	1	16	31	32
Cell455	1	3	23	26
Cell456	1	16	31	32
Cell457	1	5	2	13
Cell458	1	4	7	20
Cell459	1	1	5	4
Cell460	1	9	20	7
Cell461	1	12	3	25
Cell462	1	18	24	15
Cell463	1	3	23	1
Cell464	1	15	17	8
Cell465	1	14	26	9
Cell466	1	15	17	30
Cell467	1	14	26	9
Cell468	1	2	22	31
Cell469	1	20	27	21
Cell470	1	15	17	30
Cell471	1	4	7	20
Cell472	1	1	19	4
Cell473	1	14	26	9
Cell474	1	14	26	9
Cell475	1	3	3	2
Cell476	1	1	14	12
Cell477	1	3	23	23
Cell478	1	11	1	17
Cell479	1	12	3	25
Cell480	1	11	1	22
Cell481	1	6	12	6
Cell482	1	4	7	16
Cell483	1	17	28	18
Cell484	1	11	1	22
Cell485	1	5	29	17
Cell486	1	20	16	31
Cell487	1	2	22	26
Cell488	1	8	9	28
Cell489	1	3	23	16
Cell490	1	21	25	27
Cell491	1	17	28	31
Cell492	1	4	7	20
Cell493	1	5	2	13
Cell494	1	1	5	19
Cell495	1	4	7	20
Cell496	1	6	12	6
Cell497	1	8	9	28
Cell498	1	6	12	6
Cell499	1	2	22	1
Cell500	1	19	13	10
Cell501	1	19	13	10
Cell502	1	17	28	18
Cell503	1	5	2	13
Cell504	1	2	14	16
Cell505	1	10	32	24
Cell506	1	15	17	30
Cell507	1	6	12	31
Cell508	1	10	32	23
Cell509	1	11	1	22
Cell510	1	8	9	28
Cell511	1	2	22	31
Cell512	1	16	31	32
Cell513	1	14	26	9
Cell515	1	8	9	28
Cell516	1	15	17	30
Cell517	1	6	18	14
Cell518	1	15	17	30
Cell519	1	18	24	17
Cell520	1	3	7	19
Cell521	1	6	12	6
Cell522	1	18	24	2
Cell523	1	17	28	18
Cell524	1	13	8	5
Cell525	1	3	23	3
Cell526	1	17	21	18
Cell527	1	1	19	12
Cell528	1	18	24	15
Cell529	1	3	23	2
Cell530	1	8	9	28
Cell531	1	4	7	20
Cell532	1	10	32	24
Cell533	1	2	22	31
Cell534	1	21	25	27
Cell535	1	14	26	9
Cell536	1	6	12	6
Cell537	1	4	7	8
Cell538	1	4	7	20
Cell539	1	20	16	21
Cell540	1	8	9	28
Cell541	1	11	4	17
Cell542	1	5	2	3
Cell543	1	13	10	5
Cell544	1	6	12	6
Cell545	1	9	20	7
Cell546	1	1	19	14
Cell547	1	12	3	25
Cell548	1	5	6	2
Cell549	1	3	3	2
Cell550	1	10	32	24
Cell551	1	5	2	13
Cell552	1	5	2	13
Cell553	1	10	32	24
Cell554	1	1	4	4
Cell555	1	1	14	4
Cell556	1	2	22	26
Cell557	1	1	19	4
Cell558	1	10	32	24
Cell559	1	2	14	1
Cell560	1	8	9	31
Cell561	1	4	7	20
Cell562	1	9	20	7
Cell563	1	21	25	27
Cell564	1	17	28	18
Cell565	1	9	20	16
Cell566	1	2	14	23
Cell567	1	1	19	4
Cell568	1	12	3	25
Cell569	1	20	16	21
Cell570	1	3	15	29
Cell571	1	4	15	8
Cell572	1	1	14	12
Cell573	1	4	7	8
Cell575	1	6	12	6
Cell576	1	1	14	12
Cell577	1	9	20	7
Cell578	1	4	7	20
Cell579	1	10	32	24
Cell580	1	6	12	4
Cell581	1	11	1	22
Cell582	1	16	31	32
Cell583	1	1	14	12
Cell585	1	18	24	15
Cell586	1	14	26	9
Cell587	1	12	3	25
Cell588	1	18	24	15
Cell589	1	3	15	29
Cell590	1	1	4	2
Cell591	1	11	1	22
Cell592	1	19	13	10
Cell593	1	19	13	10
Cell594	1	7	19	14
Cell595	1	10	32	24
Cell596	1	3	15	29
Cell597	1	1	5	19
Cell598	1	5	2	13
Cell599	1	21	25	27
Cell600	1	16	31	32
Cell601	1	1	14	19
Cell602	1	9	20	7
Cell603	1	15	17	30
Cell604	1	2	22	31
Cell605	1	2	22	2
Cell606	1	7	30	3
Cell607	1	2	3	1
Cell608	1	20	27	21
Cell609	1	10	32	24
Cell610	1	18	24	31
Cell611	1	6	12	6
Cell612	1	4	7	20
Cell613	1	9	20	7
Cell614	1	3	23	8
Cell615	1	4	7	20
Cell616	1	9	20	7
Cell618	1	1	14	12
Cell619	1	15	17	30
Cell620	1	15	17	30
Cell621	1	12	3	2
Cell622	1	20	27	21
Cell623	1	17	21	18
Cell624	1	11	1	22
Cell625	1	4	7	20
Cell626	1	11	1	16
Cell627	1	17	21	18
Cell628	1	1	5	4
Cell629	1	16	31	32
Cell630	1	11	1	22
Cell631	1	8	9	28
Cell632	1	7	30	11
Cell633	1	1	14	12
Cell635	1	2	22	22
Cell636	1	7	11	16
Cell637	1	4	7	20
Cell638	1	2	22	1
Cell639	1	17	28	18
Cell640	1	9	20	7
Cell641	1	4	15	8
Cell642	1	12	3	25
Cell644	1	17	21	18
Cell645	1	7	11	11
Cell646	1	20	27	6
Cell647	1	20	27	21
Cell648	1	3	23	2
Cell649	1	1	19	14
Cell650	1	2	22	26
Cell651	1	7	19	2
Cell652	1	4	7	20
Cell653	1	18	24	15
Cell654	1	13	8	5
Cell655	1	14	26	9
Cell656	1	2	22	26
Cell657	1	11	4	22
Cell658	1	3	3	2
Cell659	1	5	2	13
Cell660	1	7	30	11
Cell662	1	15	17	16
Cell663	1	11	1	22
Cell664	1	13	10	5
Cell665	1	2	22	1
Cell666	1	16	31	32
Cell667	1	4	7	20
Cell668	1	13	8	5
Cell669	1	10	32	19
Cell670	1	6	18	14
Cell671	1	4	7	19
Cell672	1	3	15	29
Cell673	1	11	4	19
Cell674	1	5	2	13
Cell675	1	10	32	24
Cell676	1	12	3	16
Cell677	1	3	23	2
Cell678	1	1	5	4
Cell679	1	18	24	15
Cell680	1	1	5	12
Cell681	1	12	3	25
Cell682	1	20	27	21
Cell683	1	17	21	18
Cell684	1	11	4	14
Cell686	1	15	17	8
Cell687	1	17	28	18
Cell688	1	21	25	27
Cell689	1	6	12	6
Cell690	1	21	25	27
Cell691	1	20	16	21
Cell692	1	13	8	5
Cell693	1	4	7	8
Cell694	1	10	32	24
Cell695	1	11	1	22
Cell696	1	16	31	32
Cell697	1	11	1	22
Cell698	1	1	19	17
Cell699	1	3	15	2
Cell700	1	14	26	9
Cell701	1	1	4	4
Cell702	1	3	23	23
Cell703	1	20	16	21
Cell704	1	4	7	20
Cell705	1	7	30	11
Cell706	1	21	25	27
Cell707	1	21	25	27
Cell708	1	4	7	8
Cell709	1	3	23	3
Cell710	1	14	26	9
Cell711	1	1	19	3
Cell712	1	14	26	8
Cell713	1	2	22	26
Cell715	1	4	7	20
Cell716	1	19	13	3
Cell717	1	17	21	17
Cell718	1	12	3	25
Cell719	1	9	20	7
Cell720	1	19	13	10
Cell721	1	10	32	3
Cell722	1	17	28	18
Cell723	1	13	10	5
Cell725	1	2	22	26
Cell726	1	13	8	19
Cell727	1	3	15	29
Cell728	1	10	32	24
Cell729	1	1	19	17
Cell730	1	1	19	4
Cell731	1	5	6	14
Cell732	1	3	15	16
Cell733	1	7	30	16
Cell734	1	8	9	28
Cell735	1	9	20	8
Cell736	1	15	17	30
Cell737	1	2	22	1
Cell738	1	3	15	29
Cell739	1	13	10	5
Cell740	1	13	10	5
Cell741	1	17	21	18
Cell742	1	1	14	12
Cell743	1	20	27	21
Cell744	1	3	23	23
Cell745	1	10	32	24
Cell746	1	1	6	17
Cell747	1	3	15	29
Cell748	1	5	2	13
Cell749	1	1	14	12
Cell750	1	10	32	24
Cell751	1	9	20	7
Cell752	1	17	28	18
Cell753	1	18	24	15
Cell754	1	8	9	28
Cell756	1	14	26	9
Cell757	1	9	20	7
Cell758	1	15	17	30
Cell759	1	11	1	22
Cell760	1	5	2	13
Cell761	1	1	5	12
Cell762	1	20	27	21
Cell763	1	2	25	27
Cell764	1	20	27	21
Cell765	1	17	28	18
Cell766	1	5	2	13
Cell767	1	10	32	23
Cell768	1	2	22	31
Cell769	1	15	17	30
Cell770	1	15	17	30
Cell771	1	16	31	32
Cell772	1	1	5	19
Cell773	1	1	4	4
Cell774	1	18	24	15
Cell775	1	3	15	29
Cell776	1	5	2	13
Cell777	1	9	11	16
Cell778	1	4	7	20
Cell779	1	8	9	28
Cell780	1	20	27	21
Cell781	1	10	32	24
Cell782	1	19	13	10
Cell783	1	2	22	26
Cell784	1	10	32	19
Cell785	1	6	12	6
Cell786	1	21	25	27
Cell787	1	15	17	30
Cell788	1	5	2	13
Cell789	1	8	9	31
Cell790	1	20	27	21
Cell791	1	4	7	20
Cell794	1	2	23	2
Cell795	1	9	20	7
Cell796	1	1	19	4
Cell797	1	16	31	32
Cell798	1	2	22	26
Cell799	1	20	27	21
Cell800	1	10	32	24
Cell801	1	1	5	12
Cell802	1	14	26	9
Cell803	1	1	5	4
Cell804	1	3	15	29
Cell805	1	20	27	21
Cell806	1	20	16	21
Cell807	1	17	21	17
Cell808	1	14	26	9
Cell809	1	11	1	14
Cell810	1	3	15	29
Cell811	1	7	11	11
Cell812	1	7	11	16
Cell813	1	1	5	19
Cell814	1	20	27	21
Cell815	1	3	3	16
Cell818	1	1	14	12
Cell819	1	3	23	23
Cell820	1	2	22	1
Cell821	1	4	7	8
Cell822	1	9	20	7
Cell823	1	4	7	8
Cell824	1	20	27	21
Cell825	1	7	11	16
Cell826	1	1	19	4
Cell827	1	14	26	9
Cell829	1	11	1	22
Cell830	1	16	31	32
Cell832	1	11	1	22
Cell833	1	12	3	25
Cell834	1	13	10	5
Cell835	1	1	19	4
Cell836	1	5	6	16
Cell837	1	6	12	6
Cell838	1	14	26	9
Cell839	1	8	9	28
Cell840	1	11	1	3
Cell842	1	11	1	22
Cell843	1	3	23	2
Cell844	1	2	22	26
Cell845	1	8	9	28
Cell846	1	16	31	32
Cell847	1	8	9	28
Cell848	1	13	10	5
Cell849	1	11	1	22
Cell850	1	18	24	15
Cell851	1	5	2	13
Cell852	1	2	22	31
Cell853	1	1	19	1
Cell854	1	4	7	20
Cell855	1	2	22	1
Cell856	1	15	17	30
Cell857	1	6	12	6
Cell858	1	5	29	13
Cell859	1	18	24	15
Cell860	1	4	7	8
Cell861	1	19	13	10
Cell862	1	5	2	13
Cell863	1	8	9	28
Cell864	1	15	17	30
Cell866	1	3	15	23
Cell867	1	16	31	32
Cell868	1	3	15	23
Cell869	1	1	14	12
Cell870	1	15	17	30
Cell871	1	4	7	20
Cell872	1	2	22	1
Cell873	1	18	24	15
Cell874	1	5	6	19
Cell875	1	18	24	15
Cell876	1	12	3	25
Cell877	1	6	12	6
Cell878	1	11	4	3
Cell880	1	1	14	12
Cell881	1	20	16	21
Cell882	1	11	1	22
Cell883	1	21	25	27
Cell884	1	1	4	4
Cell885	1	10	32	24
Cell886	1	7	30	11
Cell887	1	12	3	31
Cell888	1	1	14	3
Cell889	1	13	8	5
Cell890	1	3	23	2
Cell891	1	17	28	18
Cell892	1	7	11	11
Cell893	1	4	15	8
Cell894	1	2	3	1
Cell895	1	3	15	29
Cell896	1	1	5	12
Cell897	1	8	9	28
Cell898	1	8	9	31
Cell899	1	7	11	2
Cell900	1	12	3	25
Cell901	1	12	3	25
Cell902	1	1	14	12
Cell903	1	2	22	26
Cell904	1	14	26	9
Cell905	1	17	21	18
Cell906	1	4	7	20
Cell907	1	13	10	5
Cell908	1	21	25	27
Cell909	1	11	1	3
Cell910	1	5	29	19
Cell911	1	1	14	12
Cell912	1	9	20	7
Cell913	1	21	25	27
Cell914	1	8	9	28
Cell915	1	11	1	14
Cell916	1	12	3	25
Cell917	1	2	22	1
Cell918	1	15	17	30
Cell919	1	7	30	3
Cell920	1	11	1	22
Cell921	1	4	7	8
Cell922	1	5	6	3
Cell923	1	8	9	31
Cell924	1	3	23	26
Cell925	1	13	10	5
Cell926	1	3	15	19
Cell927	1	2	22	1
Cell928	1	3	15	29
Cell929	1	1	5	19
Cell930	1	6	18	14
Cell932	1	1	14	12
Cell933	1	3	15	29
Cell934	1	14	26	3
Cell935	1	3	15	8
Cell936	1	5	2	13
Cell937	1	19	13	10
Cell938	1	8	9	28
Cell939	1	17	21	18
Cell940	1	16	31	32
Cell941	1	3	23	23
Cell942	1	2	22	11
Cell943	1	5	29	3
Cell944	1	13	8	5
Cell945	1	7	11	11
Cell946	1	1	5	4
Cell947	1	18	24	15
Cell948	1	1	5	4
Cell949	1	6	19	6
Cell950	1	9	20	7
Cell951	1	15	17	30
Cell952	1	9	20	7
Cell953	1	16	31	32
Cell954	1	21	25	27
Cell955	1	6	12	14
Cell957	1	2	3	2
Cell958	1	1	14	16
Cell959	1	5	2	13
Cell960	1	7	30	11
Cell961	1	4	7	20
Cell962	1	1	4	4
Cell963	1	8	9	28
Cell964	1	6	18	16
Cell965	1	2	22	31
Cell966	1	2	22	1
Cell967	1	12	3	12
Cell968	1	15	17	30
Cell969	1	5	29	13
Cell970	1	3	15	3
Cell971	1	7	30	11
Cell972	1	19	13	10
Cell974	1	12	3	25
Cell975	1	8	9	28
Cell976	1	10	32	24
Cell978	1	19	13	10
Cell979	1	10	32	24
Cell980	1	14	26	9
Cell981	1	5	29	13
Cell982	1	16	31	2
Cell983	1	15	17	30
Cell984	1	10	32	17
Cell986	1	3	23	26
Cell987	1	21	25	27
Cell988	1	10	32	24
Cell989	1	10	32	24
Cell990	1	2	22	31
Cell991	1	1	14	19
Cell992	1	1	5	14
Cell993	1	1	14	14
Cell995	1	13	8	5
Cell997	1	9	20	7
Cell998	1	2	22	19
Cell999	1	17	28	17
Cell1000	1	4	7	8
Cell1001	1	13	10	5
Cell1003	1	8	9	28
Cell1004	1	5	2	13
Cell1005	1	21	25	17
Cell1006	1	15	17	30
Cell1007	1	18	24	15
Cell1008	1	1	19	4
Cell1009	1	6	12	6
Cell1010	1	3	23	26
Cell1011	1	11	4	31
Cell1012	1	6	12	6
Cell1013	1	12	3	25
Cell1015	1	18	24	15
Cell1016	1	19	13	10
Cell1017	1	18	24	15
Cell1018	1	13	10	19
Cell1019	1	17	28	18
Cell1020	1	16	31	32
Cell1021	1	3	23	31
Cell1022	1	12	3	25
Cell1023	1	5	29	3
Cell1024	1	4	7	20
Cell1025	1	8	9	28
Cell1026	1	3	15	29
Cell1027	1	3	23	29
Cell1028	1	3	23	16
Cell1029	1	18	24	15
Cell1030	1	1	5	4
Cell1031	1	2	14	1
Cell1032	1	21	25	27
Cell1033	1	17	21	18
Cell1034	1	21	25	27
Cell1035	1	7	30	16
Cell1036	1	3	23	23
Cell1037	1	15	17	30
Cell1038	1	15	17	30
Cell1039	1	12	3	25
Cell1040	1	15	17	14
Cell1041	1	1	14	16
Cell1042	1	13	10	5
Cell1043	1	9	20	7
Cell1044	1	6	12	12
Cell1045	1	3	23	2
Cell1046	1	5	29	13
Cell1047	1	1	19	4
Cell1048	1	7	11	16
Cell1050	1	16	31	32
Cell1052	1	10	32	23
Cell1053	1	2	22	26
Cell1054	1	9	20	7
Cell1055	1	7	30	14
Cell1056	1	21	25	27
Cell1057	1	3	15	29
Cell1059	1	21	25	27
Cell1060	1	21	25	27
Cell1061	1	4	7	8
Cell1062	1	3	7	23
Cell1063	1	14	26	9
Cell1064	1	16	31	32
Cell1065	1	17	28	18
Cell1066	1	1	14	14
Cell1067	1	18	24	15
Cell1068	1	20	27	21
Cell1070	1	9	20	7
Cell1071	1	10	32	24
Cell1072	1	21	25	27
Cell1073	1	18	24	15
Cell1074	1	7	30	16
Cell1075	1	8	9	28
Cell1076	1	3	15	29
Cell1077	1	7	30	26
Cell1079	1	18	24	15
Cell1080	1	9	20	7
Cell1081	1	8	9	28
Cell1082	1	8	9	28
Cell1083	1	1	4	4
Cell1084	1	1	5	12
Cell1085	1	19	13	10
Cell1086	1	6	12	6
Cell1087	1	7	30	11
Cell1088	1	6	12	6
Cell1089	1	19	13	10
Cell1090	1	11	4	14
Cell1091	1	7	30	17
Cell1092	1	6	12	6
Cell1093	1	15	17	30
Cell1094	1	2	22	26
Cell1095	1	9	20	7
Cell1096	1	1	14	14
Cell1097	1	3	23	31
Cell1099	1	12	3	17
Cell1100	1	1	19	4
Cell1101	1	3	23	23
Cell1102	1	3	23	2
Cell1103	1	14	18	14
Cell1104	1	11	1	22
Cell1105	1	14	26	9
Cell1106	1	10	32	24
Cell1107	1	14	26	9
Cell1108	1	5	2	13
Cell1109	1	20	16	21
Cell1110	1	4	15	17
Cell1111	1	3	23	31
Cell1112	1	1	14	12
Cell1113	1	1	19	3
Cell1114	1	4	7	8
Cell1115	1	5	2	13
Cell1117	1	4	7	20
Cell1118	1	11	1	22
Cell1119	1	7	11	16
Cell1120	1	12	3	25
Cell1121	1	7	11	11
Cell1122	1	13	8	5
Cell1124	1	9	20	7
Cell1125	1	19	13	10
