,Unnamed: 0,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
12,12.0,2836.0,2.0,73.2310909090909,43.5165,0.8810000000000001,1.0,1.0,0.8810000000000001,1.0,1.0,0.8810000000000001,1.0,1.0,0.3061818181818182,0.1122727272727273,0.3853636363636363,0.3019999999999998,0.20299999999999996,0.45800000000000013,18.863636363636363,11.0
13,13.0,2841.0,4.0,82.68854545454545,52.886636363636356,0.8960000000000005,1.0,1.0,0.8960000000000005,1.0,1.0,0.8960000000000005,1.0,1.0,0.322,0.3234545454545455,0.6568181818181817,0.343,0.4570000000000001,0.7240000000000001,17.636363636363637,12.0
14,14.0,2843.0,8.0,101.64509090909091,72.84740909090907,0.8760000000000001,1.0,1.0,0.8760000000000001,1.0,1.0,0.8760000000000001,1.0,1.0,0.3682727272727272,0.5711363636363636,0.8277272727272726,0.8760000000000001,1.0,1.0,19.636363636363637,8.0
15,15.0,2841.0,16.0,139.4436363636364,110.71586363636365,0.8479545454545455,0.9215454545454546,0.9595909090909089,0.8412727272727274,0.956090909090909,0.9692727272727274,0.8490000000000001,0.971,0.9740000000000001,0.8487727272727273,0.9711818181818181,0.9749545454545457,0.8480000000000001,0.971,0.9740000000000001,16.0,16.0
16,16.0,2839.0,32.0,221.56336363636365,185.50122727272725,0.5866363636363636,0.638590909090909,0.7541818181818182,0.5804545454545456,0.6428636363636364,0.7521363636363637,0.594,0.6555000000000001,0.7574545454545455,0.580590909090909,0.6000909090909091,0.7546818181818182,0.5779999999999998,0.5500000000000002,0.7449999999999997,25.227272727272727,22.0
17,17.0,2845.0,64.0,392.5055,337.24104545454543,0.3684090909090909,0.28813636363636363,0.5124545454545454,0.34131818181818185,0.27627272727272734,0.5069545454545455,0.4133181818181819,0.30790909090909085,0.5196818181818181,0.3886363636363636,0.2026818181818182,0.47813636363636364,0.34699999999999975,0.157,0.45299999999999996,25.136363636363637,19.0
18,18.0,3792.0,2.0,81.85454545454546,49.62922727272726,0.8659999999999998,1.0,1.0,0.8659999999999998,1.0,1.0,0.8659999999999998,1.0,1.0,0.27972727272727277,0.10609090909090911,0.37813636363636366,0.311,0.19700000000000004,0.45400000000000007,20.545454545454547,11.0
19,19.0,3798.0,4.0,94.59386363636364,62.59645454545454,0.8859999999999996,1.0,1.0,0.8859999999999996,1.0,1.0,0.8859999999999996,1.0,1.0,0.3138636363636363,0.27968181818181814,0.6320909090909091,0.3310000000000002,0.45099999999999996,0.7230000000000003,20.863636363636363,12.0
20,20.0,3788.0,8.0,120.87295454545455,89.01718181818181,0.8919999999999998,1.0,1.0,0.8919999999999998,1.0,1.0,0.8919999999999998,1.0,1.0,0.36172727272727284,0.516,0.8054545454545455,0.8200000000000002,0.9740000000000001,0.9840000000000004,22.727272727272727,9.0
21,21.0,3783.0,16.0,171.98340909090913,137.98536363636362,0.8488181818181818,0.9086818181818184,0.9580909090909089,0.8215454545454545,0.9447727272727271,0.9648636363636364,0.8279999999999997,0.964,0.9699999999999999,0.8279999999999997,0.9653181818181817,0.9703636363636363,0.8279999999999997,0.9660000000000001,0.971,16.0,16.0
22,22.0,3791.0,32.0,280.08709090909093,237.23154545454545,0.650090909090909,0.746090909090909,0.837409090909091,0.6481363636363636,0.7574545454545454,0.8375909090909093,0.6615909090909092,0.7754999999999999,0.8444545454545455,0.6501818181818183,0.7655454545454546,0.844590909090909,0.6349999999999999,0.6829999999999999,0.8320000000000004,30.636363636363637,25.0
23,23.0,3792.0,64.0,504.5105,436.83290909090914,0.3385909090909091,0.2673181818181818,0.5194090909090909,0.36081818181818176,0.30072727272727273,0.5306818181818183,0.4237727272727273,0.3306818181818182,0.5403181818181819,0.39586363636363636,0.24577272727272723,0.5183181818181818,0.38799999999999996,0.19399999999999998,0.49399999999999983,28.90909090909091,21.0
24,24.0,4739.0,2.0,90.11736363636365,55.958181818181814,0.8850000000000001,1.0,1.0,0.8850000000000001,1.0,1.0,0.8850000000000001,1.0,1.0,0.2873181818181818,0.10063636363636363,0.3734545454545453,0.311,0.17600000000000005,0.441,21.272727272727273,12.0
25,25.0,4742.0,4.0,105.34786363636363,72.17086363636362,0.8760000000000001,1.0,1.0,0.8760000000000001,1.0,1.0,0.8760000000000001,1.0,1.0,0.30959090909090914,0.25822727272727275,0.6190454545454546,0.3310000000000002,0.4260000000000001,0.7089999999999997,23.045454545454547,13.0
26,26.0,4744.0,8.0,139.51700000000002,104.55568181818181,0.8810000000000001,1.0,1.0,0.8810000000000001,1.0,1.0,0.8810000000000001,1.0,1.0,0.3557727272727272,0.49286363636363645,0.7944090909090911,0.532,0.8089999999999997,0.91,24.818181818181817,13.0
27,27.0,4744.0,16.0,204.06604545454545,167.2724090909091,0.8409545454545455,0.923409090909091,0.967772727272727,0.8448181818181815,0.9653181818181814,0.9768181818181819,0.8509999999999995,0.9759999999999994,0.9800000000000003,0.8477272727272723,0.9738636363636364,0.9788636363636364,0.8509999999999995,0.9750000000000001,0.9789999999999995,16.09090909090909,16.0
28,28.0,4746.0,32.0,340.51599999999996,290.1107727272728,0.6677727272727273,0.753909090909091,0.8353636363636362,0.6545454545454543,0.7641818181818182,0.8350909090909091,0.6680909090909092,0.7772727272727272,0.8399090909090908,0.6788636363636367,0.7495,0.8394545454545453,0.6509999999999999,0.689,0.8309999999999996,27.90909090909091,25.0
29,29.0,4740.0,64.0,619.3542272727274,538.6625454545455,0.3917727272727273,0.3415,0.5471818181818182,0.3584545454545455,0.3263636363636364,0.5435,0.43554545454545457,0.3654090909090909,0.5548636363636364,0.40913636363636363,0.28340909090909083,0.5371818181818182,0.3600000000000001,0.19899999999999995,0.5009999999999999,31.954545454545453,22.0
30,30.0,5697.0,2.0,97.64254545454547,62.18022727272727,0.8699999999999999,1.0,1.0,0.8699999999999999,1.0,1.0,0.8699999999999999,1.0,1.0,0.29113636363636364,0.09172727272727271,0.364090909090909,0.31200000000000006,0.14800000000000002,0.4189999999999998,23.454545454545453,14.0
31,31.0,5687.0,4.0,117.25549999999998,81.59018181818182,0.8870000000000003,1.0,1.0,0.8870000000000003,1.0,1.0,0.8870000000000003,1.0,1.0,0.3050454545454545,0.23922727272727273,0.6070454545454546,0.32099999999999995,0.41099999999999975,0.699,25.318181818181817,14.0
32,32.0,5690.0,8.0,158.16109090909094,120.78759090909094,0.8889999999999997,1.0,1.0,0.8889999999999997,1.0,1.0,0.8889999999999997,1.0,1.0,0.3348636363636364,0.4825909090909091,0.7911363636363639,0.5299999999999999,0.807,0.909,25.181818181818183,13.0
33,33.0,5682.0,16.0,235.92836363636363,194.25204545454545,0.8069545454545456,0.8749545454545454,0.9429999999999997,0.7959090909090911,0.9248636363636364,0.9514090909090911,0.8100000000000002,0.9450000000000002,0.9570000000000004,0.7727272727272727,0.9270454545454547,0.9482272727272726,0.8079999999999999,0.9450000000000002,0.9559999999999996,16.90909090909091,16.0
34,34.0,5691.0,32.0,398.9343181818182,341.18536363636366,0.6339545454545455,0.7323181818181819,0.8167272727272727,0.6218181818181819,0.7318636363636363,0.813818181818182,0.637,0.7461818181818182,0.8185454545454545,0.6252272727272727,0.7384545454545456,0.8196363636363635,0.6129999999999997,0.6620000000000004,0.807,29.90909090909091,25.0
35,35.0,5691.0,64.0,733.9342727272727,639.2264090909092,0.4068181818181818,0.3523181818181818,0.5635909090909091,0.3777727272727272,0.33609090909090916,0.5601363636363635,0.45109090909090915,0.3813181818181819,0.5730454545454544,0.4204999999999999,0.2899090909090909,0.5553181818181818,0.4290000000000001,0.25999999999999984,0.5410000000000003,32.68181818181818,27.0
36,36.0,6653.0,2.0,104.92681818181819,68.81222727272726,0.8800000000000001,1.0,1.0,0.8800000000000001,1.0,1.0,0.8800000000000001,1.0,1.0,0.27722727272727266,0.08395454545454546,0.3553181818181818,0.319,0.14800000000000002,0.418,25.954545454545453,14.0
37,37.0,6643.0,4.0,128.60395454545454,90.79136363636361,0.8640000000000004,1.0,1.0,0.8640000000000004,1.0,1.0,0.8640000000000004,1.0,1.0,0.31636363636363635,0.22681818181818184,0.6017727272727272,0.33699999999999997,0.40000000000000013,0.6969999999999996,25.863636363636363,14.0
38,38.0,6648.0,8.0,176.60127272727277,136.42481818181818,0.8919999999999998,1.0,1.0,0.8919999999999998,1.0,1.0,0.8919999999999998,1.0,1.0,0.3412272727272727,0.4755909090909091,0.7902727272727272,0.535,0.8149999999999998,0.911,25.0,13.0
39,39.0,6645.0,16.0,269.27213636363643,221.7617727272727,0.8050909090909091,0.8212272727272727,0.9045909090909089,0.7739090909090909,0.8591818181818183,0.9047272727272729,0.776090909090909,0.8722272727272727,0.9071363636363636,0.7006363636363635,0.8327272727272729,0.8884545454545456,0.7740000000000005,0.8760000000000001,0.91,18.863636363636363,16.0
40,40.0,6640.0,32.0,458.1492272727273,393.2431363636364,0.6716818181818183,0.7600909090909092,0.8413181818181819,0.6650454545454546,0.7688181818181817,0.8405454545454546,0.6765909090909091,0.7763181818181818,0.8421818181818181,0.6762727272727274,0.7631363636363637,0.8429545454545454,0.6769999999999997,0.747,0.845,29.863636363636363,28.0
41,41.0,6643.0,64.0,846.1136818181817,739.2474545454546,0.400909090909091,0.35999999999999993,0.5719090909090908,0.3722272727272728,0.3410454545454545,0.5678636363636363,0.44286363636363646,0.3821818181818182,0.5782272727272727,0.41700000000000004,0.3053181818181818,0.5652727272727271,0.40399999999999997,0.23200000000000012,0.5389999999999998,34.22727272727273,26.0
42,42.0,7600.0,2.0,114.77127272727274,74.64177272727272,0.8850000000000001,1.0,1.0,0.8850000000000001,1.0,1.0,0.8850000000000001,1.0,1.0,0.27763636363636357,0.08118181818181817,0.35281818181818186,0.303,0.13499999999999995,0.4050000000000001,26.454545454545453,16.0
43,43.0,7602.0,4.0,141.55504545454548,100.91131818181817,0.877,1.0,1.0,0.877,1.0,1.0,0.877,1.0,1.0,0.3031818181818181,0.22672727272727275,0.6002272727272727,0.32800000000000007,0.3520000000000001,0.6720000000000002,26.545454545454547,16.0
44,44.0,7598.0,8.0,195.50881818181816,152.1968636363636,0.873,1.0,1.0,0.873,1.0,1.0,0.873,1.0,1.0,0.3307727272727272,0.45840909090909077,0.78,0.4719999999999997,0.7520000000000002,0.8909999999999999,27.5,14.0
45,45.0,7601.0,16.0,302.57231818181816,250.57172727272726,0.8526363636363633,0.8740000000000001,0.9564999999999998,0.8132727272727274,0.9506818181818183,0.9698181818181819,0.8160000000000003,0.965,0.973,0.756409090909091,0.9313181818181818,0.9566363636363636,0.8160000000000003,0.963,0.972,18.09090909090909,16.0
46,46.0,7602.0,32.0,517.0235909090909,444.77340909090896,0.6569999999999999,0.693909090909091,0.7895909090909092,0.649409090909091,0.7093181818181816,0.786818181818182,0.6626363636363638,0.7169545454545455,0.7887727272727273,0.6580454545454546,0.7030000000000001,0.7929090909090909,0.6530000000000004,0.6500000000000002,0.7940000000000004,28.90909090909091,25.0
47,47.0,7596.0,64.0,956.0852272727271,836.262,0.40227272727272717,0.34709090909090906,0.5480909090909091,0.3774545454545454,0.3311363636363636,0.5448181818181819,0.4476818181818182,0.3730909090909092,0.5548636363636364,0.4106363636363636,0.29631818181818176,0.5450909090909092,0.40399999999999997,0.2389999999999999,0.5259999999999999,35.22727272727273,26.0
48,48.0,8560.0,2.0,122.63259090909091,80.90009090909089,0.8789999999999999,1.0,1.0,0.8789999999999999,1.0,1.0,0.8789999999999999,1.0,1.0,0.2825909090909091,0.07759090909090909,0.34849999999999987,0.2850000000000001,0.12800000000000009,0.3979999999999999,27.90909090909091,17.0
49,49.0,8550.0,4.0,152.45518181818184,109.73572727272727,0.8810000000000001,1.0,1.0,0.8810000000000001,1.0,1.0,0.8810000000000001,1.0,1.0,0.3072272727272728,0.21959090909090911,0.5965909090909091,0.3319999999999999,0.3739999999999999,0.6829999999999999,27.09090909090909,15.0
50,50.0,8536.0,8.0,213.4638181818182,167.2976818181818,0.8810000000000001,1.0,1.0,0.8810000000000001,1.0,1.0,0.8810000000000001,1.0,1.0,0.3387727272727273,0.439,0.7743636363636365,0.33,0.6490000000000005,0.8599999999999998,28.272727272727273,16.0
51,51.0,8541.0,16.0,333.17104545454544,277.9174545454546,0.8693181818181817,0.9812727272727276,0.9842272727272725,0.8632727272727272,0.9743636363636363,0.9818636363636362,0.8699999999999999,0.9849999999999998,0.9849999999999998,0.8001818181818181,0.9477272727272726,0.9691363636363639,0.8699999999999999,0.9840000000000004,0.9849999999999998,18.136363636363637,16.0
52,52.0,8548.0,32.0,576.6372272727274,496.8273181818182,0.6654090909090911,0.7613636363636362,0.8376818181818183,0.6572272727272727,0.7659545454545456,0.8358181818181817,0.6770000000000003,0.7865000000000001,0.8424090909090908,0.6627272727272727,0.7732272727272729,0.8392272727272726,0.6479999999999998,0.7259999999999995,0.8390000000000001,30.772727272727273,28.0
53,53.0,8540.0,64.0,1069.6976818181818,939.5579999999999,0.4098181818181818,0.3573636363636364,0.5644090909090909,0.3761818181818182,0.3376818181818182,0.5614090909090911,0.4519090909090909,0.37799999999999995,0.5704090909090908,0.424909090909091,0.31381818181818183,0.5684090909090909,0.4290000000000001,0.25600000000000017,0.5579999999999999,35.0,27.0
54,54.0,9488.0,2.0,135.39472727272724,88.04181818181819,0.8670000000000004,1.0,1.0,0.8670000000000004,1.0,1.0,0.8670000000000004,1.0,1.0,0.287,0.07609090909090908,0.34727272727272723,0.2939999999999998,0.133,0.40399999999999997,28.09090909090909,16.0
55,55.0,9500.0,4.0,164.68304545454546,120.14249999999998,0.8789999999999999,1.0,1.0,0.8789999999999999,1.0,1.0,0.8789999999999999,1.0,1.0,0.2981363636363636,0.20713636363636365,0.5886818181818181,0.30499999999999994,0.3390000000000002,0.66,28.727272727272727,18.0
56,56.0,9497.0,8.0,233.20286363636367,185.32268181818182,0.875,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,0.3385909090909091,0.4434545454545455,0.7774545454545453,0.33699999999999997,0.6080000000000001,0.8420000000000001,27.272727272727273,18.0
57,57.0,9498.0,16.0,365.6814545454545,305.71963636363637,0.8475454545454546,0.9397272727272727,0.9629545454545454,0.8426818181818182,0.9530909090909089,0.9667272727272724,0.8490000000000001,0.963,0.9699999999999999,0.6240454545454547,0.8468636363636364,0.9233181818181816,0.8490000000000001,0.964,0.9699999999999999,22.545454545454547,16.0
58,58.0,9499.0,32.0,636.4961818181819,549.2578636363636,0.6746363636363639,0.7547272727272727,0.8250454545454547,0.6655000000000001,0.7592272727272728,0.8234545454545454,0.6828636363636363,0.7751363636363635,0.8279999999999998,0.6725,0.7631363636363635,0.8292727272727269,0.6630000000000001,0.7490000000000002,0.8290000000000003,29.545454545454547,28.0
59,59.0,9505.0,64.0,1186.051409090909,1039.1756363636364,0.439909090909091,0.4122272727272726,0.6136363636363636,0.4028636363636364,0.39086363636363636,0.6083181818181818,0.48577272727272724,0.4514090909090909,0.6202272727272727,0.45799999999999996,0.37259090909090914,0.6173181818181818,0.436,0.2939999999999998,0.6080000000000001,39.31818181818182,31.0
