ID	did	seurat_cluster	kmeans_cluster	labels
Cell93	1	3	3	4
Cell94	1	2	1	1
Cell95	1	6	3	4
Cell96	1	1	2	3
Cell97	1	7	1	1
Cell98	1	3	3	4
Cell99	1	5	4	2
Cell100	1	2	1	1
Cell101	1	7	1	1
Cell102	1	3	3	4
Cell103	1	4	4	2
Cell104	1	4	4	2
Cell105	1	2	1	1
Cell106	1	1	2	3
Cell107	1	4	4	2
Cell108	1	1	2	3
Cell109	1	1	2	3
Cell110	1	5	4	2
Cell111	1	1	2	3
Cell112	1	1	2	3
Cell113	1	1	2	3
Cell114	1	4	4	2
Cell115	1	2	1	1
Cell116	1	6	3	4
Cell117	1	1	2	3
Cell118	1	1	2	3
Cell119	1	2	1	1
Cell120	1	2	1	1
Cell121	1	4	4	2
Cell122	1	7	1	1
Cell123	1	1	2	3
Cell124	1	3	3	4
Cell125	1	3	3	4
Cell126	1	7	1	1
Cell127	1	3	3	4
Cell128	1	4	4	2
Cell129	1	3	3	4
Cell130	1	7	1	1
Cell131	1	2	1	1
Cell132	1	2	1	1
Cell134	1	2	1	1
Cell135	1	3	3	4
Cell136	1	2	1	1
Cell137	1	2	1	1
Cell138	1	4	4	2
Cell140	1	1	2	3
Cell141	1	1	2	3
Cell142	1	4	4	2
Cell143	1	4	4	2
Cell144	1	4	4	2
Cell146	1	4	4	2
Cell147	1	1	2	3
Cell148	1	2	1	1
Cell149	1	7	1	1
Cell150	1	5	4	2
Cell151	1	3	3	4
Cell152	1	7	1	1
Cell153	1	3	3	4
Cell154	1	1	2	3
Cell155	1	4	4	2
Cell157	1	1	2	3
Cell158	1	1	2	3
Cell159	1	4	4	2
Cell160	1	6	3	4
Cell161	1	6	3	4
Cell162	1	4	4	2
Cell163	1	1	2	3
Cell164	1	2	1	1
Cell165	1	1	2	3
Cell166	1	3	3	4
Cell167	1	5	4	2
Cell168	1	4	4	2
Cell169	1	3	3	4
Cell170	1	1	2	3
Cell171	1	3	3	4
Cell172	1	3	3	4
Cell173	1	5	4	2
Cell174	1	5	4	2
Cell175	1	1	2	3
Cell176	1	2	1	1
Cell177	1	1	2	3
Cell178	1	3	3	4
Cell179	1	1	2	3
Cell180	1	1	2	3
Cell181	1	2	1	1
Cell182	1	2	1	1
Cell183	1	2	1	1
Cell184	1	4	4	2
Cell185	1	3	3	4
Cell186	1	3	3	4
Cell187	1	4	4	2
Cell188	1	5	4	2
Cell189	1	7	1	1
Cell191	1	1	2	3
Cell192	1	2	1	1
Cell193	1	4	4	2
Cell194	1	2	1	1
Cell195	1	2	1	1
Cell196	1	2	1	1
Cell197	1	3	3	4
Cell198	1	3	3	4
Cell199	1	3	3	4
Cell200	1	5	4	2
Cell201	1	2	1	1
Cell202	1	1	2	3
Cell203	1	5	4	2
Cell204	1	5	4	2
Cell205	1	2	1	1
Cell206	1	1	2	3
Cell207	1	4	4	2
Cell208	1	5	4	2
Cell209	1	2	1	1
Cell210	1	3	3	4
Cell211	1	7	1	1
Cell212	1	1	2	3
Cell213	1	1	2	3
Cell214	1	2	1	1
Cell215	1	1	2	3
Cell216	1	3	3	4
Cell217	1	3	3	4
Cell218	1	7	1	1
Cell219	1	5	4	2
Cell220	1	7	1	1
Cell221	1	1	2	3
Cell222	1	1	2	3
Cell223	1	1	2	3
Cell224	1	7	1	1
Cell225	1	4	4	2
Cell226	1	6	3	4
Cell227	1	4	4	2
Cell228	1	3	3	4
Cell229	1	4	4	2
Cell230	1	4	4	2
Cell231	1	4	4	2
Cell232	1	6	3	4
Cell233	1	1	2	3
Cell234	1	4	4	2
Cell235	1	2	1	1
Cell236	1	5	4	2
Cell237	1	1	2	3
Cell238	1	2	1	1
Cell239	1	5	4	2
Cell240	1	7	1	1
Cell241	1	1	2	3
Cell242	1	1	2	3
Cell243	1	3	3	4
Cell244	1	1	2	3
Cell245	1	3	3	4
Cell246	1	5	4	2
Cell247	1	6	3	4
Cell250	1	2	1	1
Cell251	1	4	4	2
Cell252	1	2	1	1
Cell254	1	6	3	4
Cell255	1	5	4	2
Cell256	1	1	2	3
Cell257	1	1	2	3
Cell258	1	1	2	3
Cell260	1	5	4	2
Cell261	1	1	2	3
Cell262	1	3	3	4
Cell263	1	6	3	4
Cell264	1	2	1	1
Cell265	1	6	3	4
Cell266	1	2	1	1
Cell267	1	1	2	3
Cell268	1	2	1	1
Cell269	1	1	2	3
Cell270	1	1	2	3
Cell271	1	1	2	3
Cell272	1	6	3	4
Cell273	1	5	4	2
Cell274	1	2	1	1
Cell275	1	1	2	3
Cell276	1	1	2	3
Cell277	1	2	1	1
Cell278	1	3	3	4
Cell279	1	3	3	4
Cell280	1	7	1	1
Cell281	1	3	3	4
Cell282	1	1	2	3
Cell283	1	3	3	4
Cell284	1	4	4	2
Cell285	1	3	3	4
Cell286	1	7	1	1
Cell287	1	2	1	1
Cell288	1	1	2	3
Cell289	1	3	3	4
Cell290	1	2	1	1
Cell291	1	3	3	4
Cell292	1	6	3	4
Cell293	1	2	1	1
Cell294	1	2	1	1
Cell295	1	6	3	4
Cell296	1	1	2	3
Cell297	1	4	4	2
Cell298	1	5	4	2
Cell299	1	5	4	2
Cell300	1	1	2	3
Cell301	1	2	1	1
Cell302	1	5	4	2
Cell303	1	1	2	3
Cell304	1	4	4	2
Cell305	1	5	4	2
Cell306	1	6	3	4
Cell307	1	2	1	1
Cell308	1	7	1	1
Cell309	1	6	3	4
Cell310	1	3	3	4
Cell311	1	5	4	2
Cell312	1	7	1	1
Cell313	1	3	3	4
Cell314	1	1	2	3
Cell315	1	6	3	4
Cell316	1	4	4	2
Cell318	1	3	3	4
Cell319	1	1	2	3
Cell320	1	2	1	1
Cell321	1	5	4	2
Cell322	1	2	1	1
Cell323	1	7	1	1
Cell324	1	6	3	4
Cell325	1	7	1	1
Cell326	1	2	1	1
Cell327	1	2	1	1
Cell328	1	7	1	1
Cell329	1	5	4	2
Cell330	1	6	3	4
Cell331	1	2	1	1
Cell332	1	3	3	4
Cell333	1	2	1	1
Cell334	1	3	3	4
Cell335	1	3	3	4
Cell336	1	2	1	1
Cell337	1	2	1	1
Cell338	1	7	1	1
Cell339	1	1	2	3
Cell340	1	2	1	1
Cell341	1	2	1	1
Cell343	1	6	3	4
Cell344	1	1	2	3
Cell345	1	2	1	1
Cell346	1	3	3	4
Cell347	1	3	3	4
Cell348	1	2	1	1
Cell349	1	2	1	1
Cell350	1	2	1	1
Cell352	1	5	4	2
Cell353	1	2	1	1
Cell354	1	1	2	3
Cell355	1	7	1	1
Cell356	1	7	1	1
Cell357	1	6	3	4
Cell358	1	1	2	3
Cell359	1	4	4	2
Cell360	1	3	3	4
Cell361	1	5	4	2
Cell363	1	2	1	1
Cell364	1	6	3	4
Cell365	1	2	1	1
Cell366	1	7	1	1
Cell367	1	5	4	2
Cell368	1	1	2	3
Cell369	1	3	3	4
Cell370	1	1	2	3
Cell371	1	5	4	2
Cell372	1	4	4	2
Cell373	1	1	2	3
Cell374	1	5	4	2
Cell375	1	1	2	3
Cell376	1	3	3	4
Cell377	1	6	3	4
Cell378	1	1	2	3
Cell379	1	6	3	4
Cell380	1	1	2	3
Cell381	1	2	1	1
Cell382	1	1	2	3
Cell383	1	3	3	4
Cell384	1	7	1	1
Cell385	1	4	4	2
Cell386	1	4	4	2
Cell387	1	2	1	1
Cell388	1	1	2	3
Cell389	1	3	3	4
Cell390	1	3	3	4
Cell391	1	1	2	3
Cell392	1	4	4	2
Cell393	1	5	4	2
Cell394	1	5	4	2
Cell395	1	1	2	3
Cell396	1	2	1	1
Cell397	1	1	2	3
Cell398	1	2	1	1
Cell400	1	1	2	3
Cell401	1	2	1	1
Cell402	1	1	2	3
Cell403	1	1	2	3
Cell404	1	1	2	3
Cell405	1	5	4	2
Cell406	1	1	2	3
Cell407	1	6	3	4
Cell408	1	2	1	1
Cell409	1	4	4	2
Cell410	1	4	4	2
Cell411	1	3	3	4
Cell412	1	2	1	1
Cell413	1	4	4	2
Cell414	1	1	2	3
Cell415	1	4	4	2
Cell416	1	1	2	3
Cell417	1	6	3	4
Cell418	1	2	1	1
Cell419	1	2	1	1
Cell420	1	7	1	1
Cell421	1	6	3	4
Cell422	1	1	2	3
Cell423	1	5	4	2
Cell424	1	4	4	2
Cell425	1	2	1	1
Cell426	1	5	4	2
Cell427	1	7	1	1
Cell428	1	1	2	3
Cell429	1	5	4	2
Cell430	1	2	1	1
Cell431	1	4	4	2
Cell432	1	4	4	2
Cell433	1	1	2	3
Cell434	1	6	3	4
Cell435	1	3	3	4
Cell436	1	3	3	4
Cell437	1	1	2	3
Cell438	1	2	1	1
Cell439	1	3	3	4
Cell440	1	3	3	4
Cell441	1	2	1	1
Cell442	1	5	4	2
Cell443	1	4	4	2
Cell444	1	4	4	2
Cell445	1	4	4	2
Cell446	1	2	1	1
Cell447	1	7	1	1
Cell448	1	2	1	1
Cell449	1	1	2	3
Cell450	1	2	1	1
Cell451	1	5	4	2
Cell452	1	2	1	1
Cell453	1	2	1	1
Cell454	1	2	1	1
Cell455	1	2	1	1
Cell456	1	2	1	1
Cell457	1	1	2	3
Cell458	1	3	3	4
Cell459	1	5	4	2
Cell460	1	4	4	2
Cell461	1	3	3	4
Cell463	1	7	1	1
Cell464	1	5	4	2
Cell465	1	5	4	2
Cell466	1	2	1	1
Cell467	1	4	4	2
Cell468	1	2	1	1
Cell469	1	3	3	4
Cell470	1	2	1	1
Cell471	1	6	3	4
Cell472	1	5	4	2
Cell473	1	4	4	2
Cell474	1	4	4	2
Cell475	1	5	4	2
Cell476	1	1	2	3
Cell477	1	3	3	4
Cell478	1	1	2	3
Cell480	1	3	3	4
Cell481	1	5	4	2
Cell482	1	1	2	3
Cell484	1	3	3	4
Cell485	1	1	2	3
Cell486	1	7	1	1
Cell487	1	2	1	1
Cell488	1	2	1	1
Cell489	1	1	2	3
Cell490	1	7	1	1
Cell491	1	2	1	1
Cell492	1	6	3	4
Cell493	1	1	2	3
Cell494	1	3	3	4
Cell495	1	3	3	4
Cell498	1	4	4	2
Cell499	1	2	1	1
Cell500	1	1	2	3
Cell501	1	1	2	3
Cell502	1	3	3	4
Cell503	1	1	2	3
Cell504	1	1	2	3
Cell505	1	3	3	4
Cell506	1	2	1	1
Cell507	1	7	1	1
Cell508	1	3	3	4
Cell509	1	6	3	4
Cell510	1	2	1	1
Cell512	1	2	1	1
Cell513	1	5	4	2
Cell514	1	1	2	3
Cell515	1	7	1	1
Cell516	1	2	1	1
Cell517	1	1	2	3
Cell518	1	2	1	1
Cell519	1	1	2	3
Cell521	1	5	4	2
Cell522	1	5	4	2
Cell523	1	6	3	4
Cell524	1	4	4	2
Cell525	1	4	4	2
Cell526	1	6	3	4
Cell527	1	1	2	3
Cell528	1	1	2	3
Cell529	1	5	4	2
Cell530	1	2	1	1
Cell531	1	3	3	4
Cell532	1	3	3	4
Cell533	1	2	1	1
Cell534	1	2	1	1
Cell535	1	4	4	2
Cell536	1	4	4	2
Cell537	1	5	4	2
Cell538	1	3	3	4
Cell539	1	3	3	4
Cell540	1	2	1	1
Cell541	1	1	2	3
Cell543	1	4	4	2
Cell544	1	5	4	2
Cell545	1	5	4	2
Cell546	1	1	2	3
Cell547	1	3	3	4
Cell548	1	5	4	2
Cell549	1	4	4	2
Cell550	1	3	3	4
Cell553	1	3	3	4
Cell554	1	4	4	2
Cell555	1	4	4	2
Cell556	1	2	1	1
Cell557	1	5	4	2
Cell558	1	6	3	4
Cell559	1	7	1	1
Cell561	1	3	3	4
Cell562	1	4	4	2
Cell563	1	2	1	1
Cell565	1	1	2	3
Cell566	1	6	3	4
Cell567	1	4	4	2
Cell568	1	3	3	4
Cell569	1	3	3	4
Cell570	1	2	1	1
Cell571	1	5	4	2
Cell573	1	4	4	2
Cell574	1	1	2	3
Cell575	1	4	4	2
Cell576	1	1	2	3
Cell577	1	5	4	2
Cell578	1	6	3	4
Cell579	1	3	3	4
Cell580	1	4	4	2
Cell581	1	6	3	4
Cell582	1	2	1	1
Cell583	1	1	2	3
Cell584	1	1	2	3
Cell585	1	1	2	3
Cell587	1	3	3	4
Cell588	1	1	2	3
Cell589	1	2	1	1
Cell590	1	5	4	2
Cell591	1	3	3	4
Cell592	1	1	2	3
Cell593	1	1	2	3
Cell594	1	1	2	3
Cell595	1	3	3	4
Cell596	1	2	1	1
Cell597	1	6	3	4
Cell598	1	1	2	3
Cell599	1	2	1	1
Cell600	1	2	1	1
Cell601	1	3	3	4
Cell602	1	4	4	2
Cell603	1	2	1	1
Cell604	1	2	1	1
Cell605	1	5	4	2
Cell606	1	4	4	2
Cell607	1	2	1	1
Cell608	1	3	3	4
Cell609	1	3	3	4
Cell610	1	2	1	1
Cell611	1	5	4	2
Cell612	1	3	3	4
Cell614	1	5	4	2
Cell615	1	6	3	4
Cell617	1	4	4	2
Cell618	1	1	2	3
Cell619	1	2	1	1
Cell620	1	2	1	1
Cell621	1	4	4	2
Cell622	1	6	3	4
Cell623	1	3	3	4
Cell624	1	3	3	4
Cell625	1	6	3	4
Cell626	1	1	2	3
Cell627	1	3	3	4
Cell628	1	5	4	2
Cell629	1	2	1	1
Cell630	1	6	3	4
Cell631	1	7	1	1
Cell632	1	1	2	3
Cell633	1	1	2	3
Cell635	1	6	3	4
Cell636	1	1	2	3
Cell637	1	3	3	4
Cell638	1	2	1	1
Cell639	1	3	3	4
Cell640	1	5	4	2
Cell641	1	4	4	2
Cell642	1	3	3	4
Cell643	1	1	2	3
Cell644	1	6	3	4
Cell645	1	1	2	3
Cell646	1	4	4	2
Cell647	1	3	3	4
Cell648	1	4	4	2
Cell649	1	1	2	3
Cell650	1	2	1	1
Cell651	1	5	4	2
Cell652	1	3	3	4
Cell653	1	1	2	3
Cell654	1	5	4	2
Cell655	1	4	4	2
Cell656	1	7	1	1
Cell657	1	6	3	4
Cell658	1	5	4	2
Cell659	1	1	2	3
Cell660	1	1	2	3
Cell661	1	4	4	2
Cell663	1	3	3	4
Cell664	1	5	4	2
Cell665	1	2	1	1
Cell666	1	2	1	1
Cell667	1	3	3	4
Cell668	1	4	4	2
Cell669	1	3	3	4
Cell670	1	1	2	3
Cell671	1	3	3	4
Cell672	1	2	1	1
Cell673	1	3	3	4
Cell674	1	1	2	3
Cell676	1	1	2	3
Cell677	1	5	4	2
Cell678	1	4	4	2
Cell679	1	1	2	3
Cell680	1	1	2	3
Cell681	1	3	3	4
Cell682	1	3	3	4
Cell683	1	3	3	4
Cell684	1	1	2	3
Cell685	1	1	2	3
Cell686	1	5	4	2
Cell687	1	3	3	4
Cell688	1	2	1	1
Cell689	1	5	4	2
Cell690	1	2	1	1
Cell691	1	3	3	4
Cell692	1	5	4	2
Cell693	1	5	4	2
Cell694	1	6	3	4
Cell696	1	2	1	1
Cell697	1	3	3	4
Cell698	1	1	2	3
Cell699	1	4	4	2
Cell700	1	5	4	2
Cell701	1	5	4	2
Cell702	1	6	3	4
Cell704	1	3	3	4
Cell705	1	1	2	3
Cell706	1	7	1	1
Cell707	1	2	1	1
Cell708	1	4	4	2
Cell709	1	4	4	2
Cell710	1	5	4	2
Cell711	1	4	4	2
Cell712	1	5	4	2
Cell713	1	2	1	1
Cell714	1	3	3	4
Cell715	1	6	3	4
Cell716	1	5	4	2
Cell717	1	1	2	3
Cell718	1	6	3	4
Cell719	1	4	4	2
Cell720	1	1	2	3
Cell721	1	4	4	2
Cell722	1	3	3	4
Cell723	1	4	4	2
Cell724	1	3	3	4
Cell725	1	7	1	1
Cell726	1	3	3	4
Cell727	1	2	1	1
Cell728	1	6	3	4
Cell729	1	1	2	3
Cell730	1	5	4	2
Cell731	1	1	2	3
Cell732	1	1	2	3
Cell733	1	1	2	3
Cell734	1	7	1	1
Cell735	1	5	4	2
Cell736	1	2	1	1
Cell737	1	2	1	1
Cell738	1	2	1	1
Cell739	1	4	4	2
Cell740	1	4	4	2
Cell741	1	6	3	4
Cell742	1	1	2	3
Cell743	1	3	3	4
Cell744	1	3	3	4
Cell745	1	3	3	4
Cell746	1	1	2	3
Cell747	1	2	1	1
Cell748	1	1	2	3
Cell749	1	1	2	3
Cell750	1	3	3	4
Cell751	1	4	4	2
Cell752	1	3	3	4
Cell753	1	1	2	3
Cell754	1	2	1	1
Cell755	1	3	3	4
Cell756	1	5	4	2
Cell757	1	4	4	2
Cell758	1	2	1	1
Cell759	1	3	3	4
Cell760	1	1	2	3
Cell761	1	1	2	3
Cell762	1	6	3	4
Cell763	1	2	1	1
Cell764	1	3	3	4
Cell765	1	6	3	4
Cell766	1	1	2	3
Cell767	1	3	3	4
Cell768	1	7	1	1
Cell769	1	7	1	1
Cell770	1	2	1	1
Cell771	1	2	1	1
Cell772	1	6	3	4
Cell773	1	5	4	2
Cell774	1	1	2	3
Cell775	1	7	1	1
Cell776	1	1	2	3
Cell777	1	1	2	3
Cell778	1	6	3	4
Cell779	1	2	1	1
Cell780	1	3	3	4
Cell781	1	6	3	4
Cell783	1	7	1	1
Cell784	1	3	3	4
Cell785	1	4	4	2
Cell786	1	2	1	1
Cell787	1	2	1	1
Cell788	1	1	2	3
Cell789	1	7	1	1
Cell790	1	6	3	4
Cell792	1	1	2	3
Cell793	1	5	4	2
Cell794	1	4	4	2
Cell795	1	5	4	2
Cell797	1	2	1	1
Cell798	1	2	1	1
Cell799	1	3	3	4
Cell800	1	3	3	4
Cell801	1	1	2	3
Cell802	1	5	4	2
Cell803	1	4	4	2
Cell804	1	2	1	1
Cell805	1	3	3	4
Cell806	1	3	3	4
Cell807	1	1	2	3
Cell808	1	4	4	2
Cell809	1	1	2	3
Cell810	1	2	1	1
Cell811	1	1	2	3
Cell812	1	1	2	3
Cell813	1	3	3	4
Cell814	1	3	3	4
Cell815	1	1	2	3
Cell816	1	3	3	4
Cell817	1	3	3	4
Cell818	1	1	2	3
Cell819	1	3	3	4
Cell820	1	2	1	1
Cell821	1	4	4	2
Cell822	1	5	4	2
Cell823	1	4	4	2
Cell824	1	3	3	4
Cell825	1	1	2	3
Cell826	1	4	4	2
Cell827	1	5	4	2
Cell828	1	1	2	3
Cell829	1	3	3	4
Cell830	1	2	1	1
Cell831	1	6	3	4
Cell832	1	3	3	4
Cell833	1	6	3	4
Cell834	1	4	4	2
Cell835	1	4	4	2
Cell836	1	1	2	3
Cell838	1	5	4	2
Cell839	1	2	1	1
Cell840	1	5	4	2
Cell841	1	4	4	2
Cell842	1	3	3	4
Cell843	1	4	4	2
Cell844	1	2	1	1
Cell845	1	2	1	1
Cell846	1	2	1	1
Cell847	1	2	1	1
Cell848	1	4	4	2
Cell849	1	3	3	4
Cell850	1	1	2	3
Cell851	1	1	2	3
Cell852	1	7	1	1
Cell853	1	2	1	1
Cell854	1	3	3	4
Cell855	1	2	1	1
Cell856	1	2	1	1
Cell857	1	4	4	2
Cell858	1	1	2	3
Cell859	1	1	2	3
Cell860	1	5	4	2
Cell861	1	1	2	3
Cell862	1	1	2	3
Cell863	1	7	1	1
Cell864	1	2	1	1
Cell865	1	3	3	4
Cell866	1	3	3	4
Cell867	1	2	1	1
Cell868	1	3	3	4
Cell869	1	1	2	3
Cell870	1	2	1	1
Cell871	1	6	3	4
Cell872	1	2	1	1
Cell873	1	1	2	3
Cell874	1	3	3	4
Cell875	1	1	2	3
Cell876	1	6	3	4
Cell877	1	5	4	2
Cell878	1	4	4	2
Cell879	1	2	1	1
Cell880	1	1	2	3
Cell882	1	3	3	4
Cell883	1	7	1	1
Cell884	1	5	4	2
Cell885	1	3	3	4
Cell886	1	1	2	3
Cell887	1	2	1	1
Cell888	1	4	4	2
Cell889	1	4	4	2
Cell891	1	6	3	4
Cell892	1	1	2	3
Cell893	1	4	4	2
Cell894	1	7	1	1
Cell895	1	2	1	1
Cell896	1	1	2	3
Cell897	1	2	1	1
Cell898	1	2	1	1
Cell899	1	5	4	2
Cell900	1	3	3	4
Cell901	1	3	3	4
Cell902	1	1	2	3
Cell903	1	2	1	1
Cell904	1	4	4	2
Cell905	1	6	3	4
Cell906	1	3	3	4
Cell907	1	5	4	2
Cell908	1	2	1	1
Cell909	1	4	4	2
Cell910	1	3	3	4
Cell911	1	1	2	3
Cell912	1	5	4	2
Cell913	1	7	1	1
Cell914	1	2	1	1
Cell915	1	1	2	3
Cell917	1	2	1	1
Cell918	1	2	1	1
Cell919	1	4	4	2
Cell920	1	3	3	4
Cell921	1	4	4	2
Cell922	1	5	4	2
Cell923	1	2	1	1
Cell924	1	7	1	1
Cell925	1	5	4	2
Cell926	1	3	3	4
Cell927	1	7	1	1
Cell928	1	7	1	1
Cell929	1	3	3	4
Cell930	1	1	2	3
Cell931	1	2	1	1
Cell932	1	1	2	3
Cell933	1	2	1	1
Cell934	1	4	4	2
Cell935	1	4	4	2
Cell936	1	1	2	3
Cell937	1	1	2	3
Cell938	1	2	1	1
Cell939	1	6	3	4
Cell940	1	2	1	1
Cell941	1	6	3	4
Cell942	1	1	2	3
Cell943	1	4	4	2
Cell944	1	5	4	2
Cell945	1	1	2	3
Cell946	1	5	4	2
Cell947	1	1	2	3
Cell948	1	4	4	2
Cell949	1	4	4	2
Cell951	1	2	1	1
Cell952	1	4	4	2
Cell953	1	2	1	1
Cell954	1	2	1	1
Cell955	1	1	2	3
Cell956	1	1	2	3
Cell957	1	5	4	2
Cell958	1	1	2	3
Cell959	1	1	2	3
Cell960	1	1	2	3
Cell961	1	6	3	4
Cell962	1	4	4	2
Cell963	1	2	1	1
Cell964	1	1	2	3
Cell965	1	2	1	1
Cell966	1	2	1	1
Cell967	1	1	2	3
Cell968	1	2	1	1
Cell969	1	1	2	3
Cell970	1	5	4	2
Cell971	1	1	2	3
Cell972	1	1	2	3
Cell973	1	4	4	2
Cell974	1	3	3	4
Cell975	1	7	1	1
Cell976	1	6	3	4
Cell977	1	5	4	2
Cell978	1	1	2	3
Cell979	1	3	3	4
Cell980	1	5	4	2
Cell981	1	1	2	3
Cell982	1	4	4	2
Cell983	1	7	1	1
Cell984	1	1	2	3
Cell985	1	3	3	4
Cell986	1	2	1	1
Cell987	1	2	1	1
Cell988	1	6	3	4
Cell989	1	6	3	4
Cell990	1	2	1	1
Cell991	1	3	3	4
Cell992	1	1	2	3
Cell993	1	1	2	3
Cell994	1	2	1	1
Cell995	1	5	4	2
Cell996	1	7	1	1
Cell997	1	4	4	2
Cell998	1	3	3	4
Cell999	1	1	2	3
Cell1000	1	4	4	2
