ID	did	seurat_cluster	kmeans_cluster	labels
Cell100	1	9	21	60
Cell101	1	9	21	60
Cell102	1	19	43	42
Cell103	1	2	51	8
Cell104	1	15	57	13
Cell105	1	7	1	55
Cell106	1	11	61	21
Cell107	1	12	32	11
Cell108	1	12	22	24
Cell109	1	11	29	21
Cell110	1	3	52	7
Cell111	1	24	15	23
Cell112	1	3	19	18
Cell113	1	17	18	31
Cell114	1	8	3	4
Cell115	1	2	2	61
Cell116	1	19	43	42
Cell117	1	24	15	23
Cell119	1	2	59	54
Cell120	1	2	63	54
Cell121	1	2	2	15
Cell122	1	1	53	54
Cell123	1	3	19	19
Cell124	1	1	58	35
Cell125	1	4	47	43
Cell126	1	5	9	64
Cell127	1	1	32	45
Cell128	1	15	57	13
Cell129	1	3	56	39
Cell130	1	7	1	64
Cell131	1	18	64	63
Cell132	1	10	42	59
Cell133	1	25	60	22
Cell134	1	1	37	1
Cell135	1	20	30	34
Cell136	1	10	26	59
Cell137	1	22	25	58
Cell138	1	7	1	2
Cell139	1	10	31	14
Cell141	1	2	50	33
Cell142	1	15	57	13
Cell143	1	6	36	5
Cell145	1	8	39	18
Cell146	1	2	2	15
Cell147	1	11	40	21
Cell148	1	10	31	59
Cell149	1	1	32	62
Cell150	1	18	64	10
Cell151	1	7	10	49
Cell152	1	22	25	58
Cell154	1	27	34	27
Cell155	1	13	48	2
Cell156	1	8	4	18
Cell157	1	9	11	25
Cell158	1	14	12	33
Cell159	1	8	14	6
Cell160	1	19	43	42
Cell161	1	4	47	43
Cell162	1	16	8	16
Cell163	1	24	15	23
Cell164	1	11	29	54
Cell165	1	13	48	29
Cell166	1	20	30	34
Cell167	1	6	46	14
Cell168	1	3	36	9
Cell169	1	4	45	36
Cell170	1	17	18	31
Cell171	1	1	35	45
Cell172	1	1	58	35
Cell173	1	16	8	16
Cell174	1	3	52	2
Cell175	1	27	34	27
Cell176	1	1	62	54
Cell177	1	8	51	18
Cell178	1	12	54	38
Cell179	1	1	37	19
Cell180	1	12	22	24
Cell181	1	9	11	55
Cell182	1	2	63	61
Cell183	1	9	11	55
Cell184	1	6	36	9
Cell185	1	7	1	48
Cell186	1	16	8	48
Cell187	1	8	51	8
Cell188	1	6	36	5
Cell189	1	10	42	59
Cell190	1	2	59	12
Cell191	1	2	44	30
Cell192	1	12	22	52
Cell193	1	1	35	14
Cell194	1	7	1	55
Cell195	1	10	42	59
Cell196	1	18	64	63
Cell197	1	20	30	34
Cell198	1	4	47	43
Cell199	1	9	21	41
Cell200	1	9	21	10
Cell201	1	11	29	50
Cell202	1	24	15	23
Cell203	1	9	21	10
Cell204	1	12	22	14
Cell206	1	1	3	26
Cell207	1	8	14	6
Cell208	1	16	8	16
Cell209	1	5	16	56
Cell210	1	26	38	47
Cell211	1	3	56	52
Cell212	1	27	34	27
Cell213	1	5	9	25
Cell214	1	5	16	52
Cell215	1	11	25	21
Cell216	1	12	54	38
Cell217	1	3	52	44
Cell218	1	5	16	56
Cell219	1	8	4	14
Cell220	1	18	33	63
Cell221	1	1	5	26
Cell222	1	9	9	21
Cell224	1	22	25	58
Cell225	1	7	6	2
Cell226	1	20	30	34
Cell227	1	12	54	15
Cell229	1	13	24	10
Cell230	1	1	53	9
Cell232	1	17	18	48
Cell234	1	2	44	8
Cell235	1	7	1	55
Cell236	1	13	48	9
Cell237	1	3	56	28
Cell238	1	23	13	57
Cell239	1	7	10	3
Cell240	1	5	16	56
Cell242	1	24	15	23
Cell243	1	15	20	39
Cell244	1	9	21	25
Cell245	1	4	45	36
Cell246	1	1	62	4
Cell247	1	7	6	44
Cell248	1	8	3	8
Cell249	1	6	36	19
Cell250	1	9	11	55
Cell251	1	16	8	16
Cell252	1	8	3	54
Cell253	1	8	44	51
Cell254	1	7	1	41
Cell255	1	2	59	12
Cell256	1	10	19	28
Cell257	1	25	60	22
Cell258	1	1	3	24
Cell259	1	7	10	49
Cell260	1	16	8	16
Cell261	1	27	34	27
Cell262	1	10	42	48
Cell263	1	8	14	46
Cell264	1	10	31	59
Cell265	1	26	38	47
Cell266	1	3	56	52
Cell267	1	13	48	29
Cell268	1	22	25	58
Cell269	1	27	34	27
Cell270	1	6	46	32
Cell271	1	17	18	31
Cell272	1	1	62	45
Cell273	1	6	36	14
Cell274	1	4	27	51
Cell276	1	1	62	26
Cell277	1	1	31	59
Cell278	1	3	52	46
Cell280	1	2	2	54
Cell281	1	2	2	41
Cell282	1	24	15	23
Cell283	1	1	53	35
Cell284	1	8	14	7
Cell285	1	11	29	45
Cell287	1	4	27	51
Cell288	1	15	20	19
Cell289	1	19	43	42
Cell290	1	1	37	1
Cell291	1	4	47	43
Cell292	1	19	43	42
Cell293	1	11	61	50
Cell294	1	4	27	51
Cell295	1	19	43	42
Cell296	1	24	15	23
Cell297	1	15	57	13
Cell298	1	8	51	12
Cell299	1	5	49	11
Cell300	1	1	35	26
Cell301	1	18	33	63
Cell302	1	10	42	14
Cell303	1	26	38	18
Cell304	1	10	26	9
Cell305	1	4	47	17
Cell306	1	7	1	46
Cell307	1	21	28	53
Cell308	1	20	30	62
Cell309	1	11	29	44
Cell310	1	12	54	38
Cell311	1	6	36	5
Cell312	1	22	25	58
Cell313	1	26	38	47
Cell314	1	24	15	23
Cell315	1	1	5	48
Cell316	1	4	45	3
Cell317	1	26	38	47
Cell318	1	7	11	44
Cell319	1	17	18	30
Cell320	1	21	7	50
Cell321	1	16	8	16
Cell322	1	1	37	1
Cell323	1	18	33	63
Cell324	1	7	10	49
Cell325	1	1	32	54
Cell326	1	21	7	1
Cell327	1	9	11	60
Cell328	1	14	39	1
Cell329	1	16	8	16
Cell330	1	20	30	34
Cell331	1	14	39	1
Cell332	1	26	38	47
Cell333	1	9	21	60
Cell334	1	4	45	46
Cell335	1	3	41	41
Cell336	1	11	29	50
Cell337	1	22	25	58
Cell339	1	1	35	26
Cell340	1	5	9	64
Cell341	1	1	31	61
Cell342	1	11	29	28
Cell344	1	1	35	26
Cell346	1	4	45	44
Cell347	1	1	32	38
Cell348	1	3	41	51
Cell349	1	11	34	50
Cell350	1	5	16	56
Cell352	1	9	11	3
Cell353	1	23	13	57
Cell354	1	25	60	22
Cell355	1	1	3	59
Cell356	1	3	56	52
Cell357	1	20	30	34
Cell358	1	25	60	22
Cell359	1	2	59	12
Cell360	1	1	31	45
Cell361	1	2	59	12
Cell362	1	25	60	22
Cell363	1	23	13	57
Cell364	1	4	6	49
Cell365	1	1	30	54
Cell366	1	3	4	61
Cell367	1	16	8	16
Cell368	1	3	56	19
Cell370	1	5	55	25
Cell371	1	16	8	16
Cell372	1	16	8	9
Cell373	1	24	15	23
Cell375	1	11	29	21
Cell376	1	7	6	49
Cell377	1	19	43	42
Cell378	1	11	16	21
Cell379	1	16	8	37
Cell380	1	3	56	28
Cell381	1	22	25	58
Cell382	1	23	13	20
Cell383	1	10	3	40
Cell384	1	11	61	50
Cell385	1	1	35	8
Cell386	1	2	2	15
Cell387	1	21	28	53
Cell388	1	2	44	24
Cell389	1	20	30	34
Cell390	1	16	8	40
Cell391	1	17	18	31
Cell392	1	9	21	10
Cell393	1	1	3	12
Cell394	1	6	36	5
Cell395	1	17	18	31
Cell396	1	5	9	60
Cell397	1	5	55	20
Cell398	1	5	16	56
Cell399	1	4	47	43
Cell400	1	10	26	24
Cell401	1	22	25	58
Cell402	1	12	22	20
Cell403	1	1	35	26
Cell404	1	4	45	19
Cell405	1	8	51	8
Cell406	1	1	3	18
Cell407	1	5	55	41
Cell408	1	10	42	59
Cell409	1	2	44	6
Cell410	1	2	59	12
Cell411	1	19	43	42
Cell412	1	15	57	60
Cell413	1	2	44	15
Cell415	1	15	57	13
Cell416	1	25	60	22
Cell417	1	26	38	47
Cell418	1	13	48	51
Cell419	1	9	21	60
Cell421	1	7	10	49
Cell422	1	17	18	31
Cell423	1	2	63	12
Cell424	1	2	59	12
Cell425	1	2	63	61
Cell427	1	3	56	52
Cell428	1	17	18	31
Cell429	1	2	44	7
Cell430	1	8	51	54
Cell431	1	8	14	6
Cell432	1	8	51	6
Cell433	1	24	15	23
Cell434	1	26	38	47
Cell435	1	6	41	35
Cell436	1	19	43	42
Cell437	1	5	55	20
Cell438	1	10	26	59
Cell439	1	1	58	35
Cell440	1	17	18	48
Cell441	1	18	33	63
Cell442	1	12	40	11
Cell443	1	16	8	16
Cell444	1	10	26	14
Cell445	1	16	8	16
Cell446	1	1	23	1
Cell447	1	14	39	51
Cell448	1	10	42	52
Cell449	1	1	5	26
Cell450	1	13	24	54
Cell451	1	15	57	13
Cell452	1	26	38	51
Cell453	1	1	53	1
Cell454	1	18	33	63
Cell456	1	5	16	62
Cell457	1	17	18	25
Cell458	1	26	38	39
Cell459	1	8	14	6
Cell460	1	15	57	13
Cell461	1	7	10	49
Cell462	1	3	19	28
Cell463	1	21	28	1
Cell464	1	2	2	15
Cell465	1	16	8	16
Cell466	1	22	25	58
Cell467	1	16	8	16
Cell469	1	4	27	40
Cell470	1	22	25	58
Cell471	1	12	54	38
Cell472	1	8	14	7
Cell473	1	4	47	17
Cell474	1	16	8	16
Cell475	1	7	1	3
Cell476	1	24	15	23
Cell477	1	13	24	44
Cell479	1	17	18	48
Cell480	1	4	45	43
Cell481	1	9	21	10
Cell482	1	17	18	31
Cell483	1	20	30	34
Cell484	1	19	43	42
Cell485	1	14	12	33
Cell486	1	9	21	60
Cell487	1	4	27	51
Cell488	1	9	11	55
Cell489	1	17	18	31
Cell490	1	5	9	52
Cell491	1	15	57	61
Cell492	1	10	26	39
Cell493	1	11	22	24
Cell494	1	14	39	36
Cell495	1	12	54	38
Cell496	1	12	40	11
Cell497	1	1	62	54
Cell498	1	1	31	11
Cell499	1	7	1	64
Cell500	1	6	46	19
Cell502	1	1	58	35
Cell503	1	12	22	24
Cell504	1	2	2	30
Cell505	1	26	38	47
Cell506	1	10	42	59
Cell507	1	1	62	61
Cell508	1	1	31	45
Cell509	1	19	43	42
Cell510	1	8	51	54
Cell511	1	9	21	60
Cell512	1	18	64	63
Cell513	1	16	8	16
Cell514	1	27	34	27
Cell515	1	8	51	54
Cell516	1	22	25	58
Cell517	1	1	5	26
Cell518	1	22	25	58
Cell519	1	6	27	32
Cell520	1	6	46	36
Cell521	1	9	21	10
Cell522	1	9	21	2
Cell523	1	20	30	34
Cell524	1	2	63	8
Cell525	1	1	35	4
Cell526	1	20	30	34
Cell527	1	25	60	22
Cell528	1	3	19	28
Cell530	1	8	51	54
Cell531	1	10	42	39
Cell532	1	2	12	46
Cell534	1	21	28	53
Cell535	1	16	8	16
Cell536	1	9	21	10
Cell537	1	2	2	15
Cell538	1	3	56	39
Cell539	1	5	49	41
Cell540	1	9	11	55
Cell541	1	6	46	32
Cell542	1	6	36	5
Cell543	1	1	3	8
Cell544	1	9	21	10
Cell545	1	2	63	12
Cell546	1	1	62	26
Cell547	1	3	56	48
Cell548	1	7	1	2
Cell549	1	7	1	3
Cell550	1	2	50	46
Cell551	1	10	4	24
Cell553	1	26	38	47
Cell554	1	26	38	6
Cell555	1	1	31	7
Cell556	1	11	29	50
Cell557	1	6	36	7
Cell559	1	1	31	64
Cell560	1	3	56	60
Cell561	1	3	19	39
Cell562	1	2	59	12
Cell563	1	21	28	53
Cell564	1	1	58	35
Cell565	1	17	18	31
Cell566	1	1	32	45
Cell569	1	5	49	41
Cell570	1	23	13	57
Cell571	1	6	17	14
Cell572	1	24	15	23
Cell573	1	1	37	15
Cell574	1	1	5	26
Cell575	1	12	40	11
Cell576	1	24	15	23
Cell577	1	8	14	12
Cell578	1	3	56	39
Cell579	1	2	59	46
Cell580	1	3	56	7
Cell581	1	4	6	43
Cell582	1	11	29	62
Cell583	1	25	60	22
Cell584	1	8	51	18
Cell585	1	3	19	28
Cell586	1	4	27	17
Cell587	1	17	18	48
Cell588	1	8	26	28
Cell589	1	23	13	57
Cell590	1	7	6	3
Cell591	1	19	43	42
Cell592	1	10	22	18
Cell593	1	18	64	19
Cell594	1	1	35	26
Cell595	1	26	38	47
Cell596	1	23	13	57
Cell598	1	15	20	25
Cell599	1	21	28	53
Cell601	1	3	19	36
Cell602	1	15	57	13
Cell603	1	10	26	59
Cell604	1	23	13	60
Cell605	1	4	6	3
Cell606	1	1	62	4
Cell607	1	1	37	1
Cell608	1	5	55	41
Cell609	1	13	1	46
Cell610	1	9	21	60
Cell611	1	12	32	11
Cell613	1	2	51	12
Cell614	1	10	26	14
Cell616	1	15	57	13
Cell617	1	9	24	10
Cell618	1	25	60	22
Cell619	1	10	42	59
Cell620	1	22	25	58
Cell621	1	15	20	2
Cell622	1	6	36	40
Cell623	1	1	58	35
Cell625	1	6	46	38
Cell626	1	8	44	30
Cell627	1	20	30	34
Cell628	1	12	22	7
Cell629	1	18	33	63
Cell630	1	19	43	42
Cell631	1	2	59	54
Cell632	1	1	37	20
Cell633	1	9	21	22
Cell634	1	6	46	32
Cell635	1	4	6	43
Cell636	1	17	18	31
Cell637	1	10	31	39
Cell638	1	8	39	1
Cell639	1	6	41	35
Cell640	1	15	57	13
Cell641	1	2	37	15
Cell642	1	7	6	49
Cell643	1	14	12	20
Cell644	1	20	30	34
Cell645	1	14	12	20
Cell646	1	9	21	10
Cell647	1	6	36	40
Cell649	1	1	5	26
Cell650	1	12	54	50
Cell651	1	7	1	3
Cell652	1	3	56	39
Cell653	1	13	48	29
Cell654	1	14	12	9
Cell656	1	22	25	50
Cell657	1	4	27	43
Cell658	1	9	21	2
Cell659	1	10	22	24
Cell661	1	12	40	11
Cell662	1	17	18	31
Cell663	1	4	47	43
Cell664	1	3	19	8
Cell665	1	1	31	64
Cell666	1	18	33	63
Cell667	1	12	54	38
Cell668	1	2	2	9
Cell669	1	6	27	36
Cell670	1	27	34	27
Cell671	1	4	27	36
Cell672	1	5	16	56
Cell673	1	2	2	37
Cell674	1	12	22	24
Cell675	1	26	38	47
Cell676	1	17	18	31
Cell677	1	7	1	2
Cell678	1	8	14	6
Cell680	1	25	60	22
Cell681	1	7	10	49
Cell682	1	5	55	41
Cell683	1	1	58	35
Cell684	1	1	62	26
Cell685	1	5	55	25
Cell687	1	20	30	34
Cell688	1	3	52	52
Cell689	1	9	21	10
Cell690	1	21	28	53
Cell691	1	6	36	40
Cell692	1	3	52	9
Cell693	1	8	4	14
Cell694	1	26	38	47
Cell695	1	4	47	43
Cell696	1	5	16	62
Cell697	1	4	45	43
Cell698	1	14	12	33
Cell699	1	7	1	2
Cell700	1	16	8	16
Cell701	1	1	37	7
Cell702	1	7	1	44
Cell703	1	24	15	41
Cell704	1	17	18	38
Cell705	1	7	6	20
Cell706	1	10	31	52
Cell707	1	21	28	53
Cell708	1	3	56	14
Cell709	1	1	32	4
Cell710	1	4	47	17
Cell712	1	1	37	14
Cell713	1	11	61	50
Cell714	1	2	59	48
Cell715	1	3	56	39
Cell716	1	6	36	5
Cell717	1	6	46	32
Cell718	1	17	18	48
Cell719	1	2	59	12
Cell720	1	2	44	18
Cell721	1	1	62	4
Cell722	1	1	53	35
Cell723	1	8	3	8
Cell724	1	2	50	37
Cell725	1	1	23	51
Cell726	1	2	50	37
Cell727	1	23	13	57
Cell728	1	26	38	47
Cell729	1	14	12	33
Cell730	1	2	44	7
Cell731	1	1	5	26
Cell732	1	12	22	30
Cell733	1	17	18	31
Cell735	1	8	3	14
Cell736	1	10	31	59
Cell737	1	7	1	64
Cell738	1	5	16	56
Cell739	1	5	9	9
Cell740	1	7	6	9
Cell741	1	20	30	34
Cell742	1	24	15	23
Cell743	1	27	34	41
Cell744	1	1	53	45
Cell746	1	14	12	33
Cell747	1	5	16	56
Cell748	1	3	41	25
Cell749	1	24	15	23
Cell750	1	26	38	47
Cell751	1	2	59	12
Cell752	1	20	30	34
Cell753	1	13	48	29
Cell754	1	7	1	55
Cell755	1	6	41	48
Cell756	1	16	8	16
Cell757	1	15	57	13
Cell758	1	10	42	59
Cell759	1	4	45	43
Cell760	1	3	19	24
Cell761	1	25	60	22
Cell762	1	4	45	40
Cell763	1	21	28	53
Cell764	1	5	49	41
Cell766	1	5	16	24
Cell767	1	4	45	44
Cell768	1	13	48	61
Cell769	1	10	42	59
Cell770	1	22	25	58
Cell771	1	18	33	63
Cell772	1	16	8	37
Cell773	1	8	51	7
Cell774	1	3	56	28
Cell775	1	23	13	57
Cell776	1	8	3	24
Cell777	1	17	18	31
Cell778	1	17	18	38
Cell779	1	3	41	55
Cell780	1	6	17	40
Cell781	1	7	1	46
Cell782	1	10	19	18
Cell783	1	1	23	50
Cell785	1	8	14	11
Cell786	1	21	28	53
Cell787	1	22	25	58
Cell788	1	5	9	25
Cell789	1	5	9	61
Cell790	1	11	29	41
Cell791	1	12	54	38
Cell792	1	14	12	33
Cell794	1	7	1	2
Cell795	1	2	63	12
Cell797	1	11	61	62
Cell799	1	5	49	41
Cell800	1	21	28	46
Cell801	1	25	60	22
Cell802	1	16	8	16
Cell803	1	8	3	6
Cell804	1	23	13	57
Cell805	1	3	19	40
Cell806	1	5	49	41
Cell807	1	2	50	33
Cell808	1	4	47	17
Cell809	1	1	35	26
Cell810	1	3	56	56
Cell811	1	11	61	21
Cell812	1	7	1	30
Cell813	1	4	27	36
Cell814	1	2	37	40
Cell815	1	12	40	30
Cell816	1	7	6	49
Cell817	1	2	63	45
Cell818	1	24	15	23
Cell819	1	3	41	44
Cell820	1	1	37	1
Cell821	1	2	2	15
Cell822	1	15	57	13
Cell823	1	2	50	15
Cell824	1	5	49	41
Cell825	1	17	18	31
Cell826	1	8	14	6
Cell827	1	16	8	16
Cell828	1	3	19	28
Cell829	1	19	43	42
Cell830	1	18	64	63
Cell831	1	4	27	36
Cell832	1	4	45	43
Cell833	1	17	18	48
Cell834	1	8	14	8
Cell835	1	25	60	7
Cell836	1	2	63	30
Cell837	1	9	21	10
Cell838	1	16	8	16
Cell839	1	13	24	55
Cell840	1	6	36	5
Cell841	1	10	26	8
Cell842	1	19	43	42
Cell843	1	7	1	2
Cell844	1	4	27	51
Cell845	1	13	24	55
Cell846	1	18	33	63
Cell847	1	1	32	54
Cell848	1	1	3	8
Cell849	1	19	43	42
Cell850	1	4	45	29
Cell851	1	6	46	24
Cell853	1	13	48	1
Cell854	1	12	54	38
Cell855	1	1	23	1
Cell856	1	22	25	58
Cell857	1	5	55	11
Cell858	1	1	35	24
Cell859	1	10	19	28
Cell860	1	1	5	14
Cell861	1	5	9	19
Cell862	1	5	55	25
Cell863	1	1	32	54
Cell864	1	22	25	58
Cell865	1	19	43	42
Cell866	1	1	62	45
Cell867	1	11	49	62
Cell868	1	4	45	44
Cell869	1	25	60	22
Cell870	1	22	25	58
Cell871	1	9	24	39
Cell872	1	8	3	64
Cell873	1	6	36	28
Cell874	1	6	27	36
Cell875	1	13	24	29
Cell876	1	17	18	48
Cell877	1	9	21	10
Cell878	1	6	36	5
Cell879	1	10	42	59
Cell880	1	24	15	23
Cell881	1	25	60	40
Cell882	1	4	47	43
Cell883	1	21	28	53
Cell884	1	8	14	6
Cell885	1	2	44	46
Cell886	1	11	29	21
Cell887	1	3	41	61
Cell888	1	1	31	4
Cell889	1	11	29	9
Cell891	1	20	30	34
Cell892	1	11	29	21
Cell893	1	1	3	14
Cell894	1	8	14	1
Cell895	1	23	13	57
Cell896	1	25	60	22
Cell897	1	1	62	54
Cell898	1	5	9	60
Cell899	1	4	45	3
Cell900	1	19	12	48
Cell901	1	5	55	49
Cell902	1	24	15	23
Cell903	1	11	29	50
Cell904	1	16	8	16
Cell905	1	20	30	34
Cell906	1	15	20	39
Cell907	1	8	51	8
Cell908	1	21	28	53
Cell909	1	5	16	4
Cell910	1	2	50	37
Cell911	1	25	60	22
Cell912	1	15	57	13
Cell913	1	21	28	53
Cell914	1	7	1	55
Cell915	1	1	5	26
Cell916	1	7	10	49
Cell917	1	11	40	1
Cell918	1	10	26	59
Cell919	1	6	36	5
Cell920	1	4	45	43
Cell921	1	3	19	14
Cell922	1	6	36	5
Cell923	1	10	26	60
Cell924	1	11	61	50
Cell925	1	8	4	8
Cell926	1	2	50	37
Cell927	1	6	46	1
Cell928	1	23	13	57
Cell929	1	22	25	37
Cell930	1	27	34	27
Cell931	1	23	13	57
Cell932	1	25	60	22
Cell933	1	5	16	56
Cell934	1	6	36	5
Cell936	1	3	52	24
Cell937	1	26	39	18
Cell938	1	7	1	55
Cell939	1	1	58	35
Cell940	1	11	61	62
Cell941	1	16	8	44
Cell942	1	22	25	21
Cell943	1	3	19	4
Cell944	1	10	26	8
Cell945	1	11	40	21
Cell946	1	2	37	7
Cell947	1	15	20	28
Cell949	1	5	9	10
Cell950	1	15	57	13
Cell951	1	10	42	59
Cell952	1	2	59	12
Cell953	1	11	61	62
Cell954	1	3	56	52
Cell955	1	1	62	26
Cell956	1	12	22	24
Cell957	1	7	1	3
Cell958	1	1	32	30
Cell959	1	3	52	25
Cell960	1	11	61	21
Cell961	1	9	21	39
Cell962	1	9	24	7
Cell963	1	5	9	55
Cell964	1	17	18	31
Cell965	1	5	9	60
Cell966	1	18	33	64
Cell967	1	24	15	23
Cell968	1	10	42	59
Cell969	1	5	49	25
Cell970	1	6	36	5
Cell971	1	6	36	21
Cell972	1	10	26	18
Cell973	1	2	44	12
Cell974	1	3	19	48
Cell975	1	9	11	55
Cell976	1	4	27	46
Cell977	1	10	26	14
Cell978	1	3	4	19
Cell979	1	26	38	47
Cell980	1	16	8	16
Cell981	1	5	55	25
Cell982	1	4	27	2
Cell983	1	10	42	59
Cell984	1	6	46	32
Cell985	1	20	30	34
Cell986	1	11	61	50
Cell987	1	3	56	52
Cell988	1	26	38	47
Cell989	1	26	38	47
Cell990	1	4	45	60
Cell991	1	2	50	37
Cell992	1	27	34	27
Cell993	1	1	5	26
Cell994	1	21	28	53
Cell995	1	8	51	8
Cell996	1	22	25	50
Cell997	1	2	63	12
Cell998	1	2	50	37
Cell999	1	4	46	32
Cell1000	1	3	4	14
Cell1001	1	8	4	8
Cell1002	1	10	42	59
Cell1003	1	7	11	55
Cell1004	1	3	52	25
Cell1005	1	6	46	32
Cell1006	1	22	25	58
Cell1007	1	1	35	28
Cell1008	1	8	14	6
Cell1009	1	9	21	10
Cell1010	1	11	29	50
Cell1011	1	25	60	60
Cell1012	1	15	57	10
Cell1013	1	12	22	48
Cell1014	1	2	44	14
Cell1015	1	8	14	28
Cell1016	1	8	51	19
Cell1017	1	13	48	29
Cell1018	1	4	27	36
Cell1019	1	1	58	35
Cell1020	1	5	55	62
Cell1021	1	3	41	61
Cell1022	1	7	10	49
Cell1023	1	6	36	5
Cell1024	1	3	19	39
Cell1025	1	18	33	54
Cell1026	1	23	13	57
Cell1027	1	5	16	56
Cell1028	1	2	63	30
Cell1029	1	13	48	29
Cell1030	1	8	39	7
Cell1031	1	14	39	1
Cell1032	1	21	28	53
Cell1033	1	20	30	34
Cell1034	1	6	46	52
Cell1035	1	20	30	30
Cell1036	1	1	31	45
Cell1037	1	10	42	59
Cell1038	1	22	25	58
Cell1039	1	12	40	48
Cell1040	1	1	5	26
Cell1041	1	17	18	31
Cell1042	1	9	11	9
Cell1043	1	15	57	13
Cell1044	1	24	15	23
Cell1045	1	7	1	3
Cell1046	1	10	31	24
Cell1047	1	8	14	6
Cell1048	1	17	18	31
Cell1049	1	19	43	42
Cell1050	1	12	31	62
Cell1051	1	27	34	27
Cell1052	1	5	49	44
Cell1053	1	8	14	51
Cell1055	1	27	34	27
Cell1056	1	21	28	53
Cell1057	1	5	16	56
Cell1058	1	9	21	62
Cell1059	1	3	52	52
Cell1060	1	21	28	53
Cell1061	1	2	59	15
Cell1062	1	3	52	44
Cell1063	1	16	8	16
Cell1064	1	5	49	62
Cell1065	1	2	50	35
Cell1066	1	1	5	26
Cell1067	1	3	19	28
Cell1068	1	5	9	41
Cell1069	1	4	47	17
Cell1070	1	15	57	13
Cell1071	1	6	46	46
Cell1072	1	21	28	53
Cell1073	1	13	48	29
Cell1074	1	17	18	31
Cell1075	1	7	1	55
Cell1076	1	5	16	56
Cell1077	1	4	47	51
Cell1078	1	1	37	54
Cell1079	1	3	56	28
Cell1080	1	15	57	13
Cell1081	1	9	11	55
Cell1082	1	2	63	54
Cell1083	1	8	14	6
Cell1084	1	24	15	23
Cell1085	1	3	52	19
Cell1086	1	9	11	10
Cell1087	1	1	53	20
Cell1088	1	5	9	10
Cell1089	1	13	48	19
Cell1090	1	27	34	27
Cell1091	1	14	12	33
Cell1092	1	9	21	10
Cell1093	1	22	25	58
Cell1094	1	2	59	51
Cell1095	1	1	5	12
Cell1096	1	27	34	27
Cell1097	1	3	41	61
Cell1098	1	15	57	13
Cell1099	1	6	46	32
Cell1101	1	10	31	45
Cell1103	1	27	34	27
Cell1104	1	19	43	42
Cell1105	1	4	47	17
Cell1106	1	26	38	47
Cell1107	1	4	47	17
Cell1108	1	1	32	25
Cell1109	1	12	54	41
Cell1110	1	4	45	32
Cell1111	1	3	4	61
Cell1112	1	24	15	23
Cell1113	1	10	31	4
Cell1114	1	13	24	15
Cell1115	1	12	54	25
Cell1116	1	3	56	48
Cell1117	1	3	56	39
Cell1118	1	4	47	43
Cell1119	1	5	49	30
Cell1120	1	7	10	49
Cell1121	1	7	1	20
