ID	did	seurat_cluster	kmeans_cluster	labels
Cell651	1	2	16	3
Cell652	1	18	45	39
Cell653	1	7	59	29
Cell654	1	2	63	9
Cell655	1	2	47	17
Cell656	1	2	57	50
Cell657	1	4	54	43
Cell658	1	2	47	2
Cell659	1	4	58	24
Cell660	1	6	8	21
Cell661	1	6	21	11
Cell662	1	7	3	31
Cell663	1	2	24	43
Cell664	1	15	55	8
Cell665	1	5	40	64
Cell666	1	7	14	63
Cell667	1	7	29	38
Cell668	1	2	46	9
Cell669	1	4	54	36
Cell670	1	8	41	27
Cell671	1	3	19	36
Cell672	1	8	51	56
Cell673	1	19	60	37
Cell674	1	11	42	24
Cell675	1	1	25	47
Cell676	1	8	53	31
Cell677	1	2	46	2
Cell678	1	3	19	6
Cell679	1	6	8	28
Cell680	1	4	44	22
Cell681	1	12	26	49
Cell682	1	2	47	41
Cell683	1	4	17	35
Cell684	1	5	36	26
Cell685	1	1	23	25
Cell686	1	17	64	14
Cell687	1	3	56	34
Cell688	1	4	14	52
Cell689	1	4	37	10
Cell690	1	11	44	53
Cell691	1	1	4	40
Cell693	1	17	64	14
Cell694	1	1	25	47
Cell695	1	7	52	43
Cell696	1	5	11	62
Cell697	1	14	34	43
Cell698	1	6	8	33
Cell699	1	2	47	2
Cell700	1	16	6	16
Cell701	1	5	38	7
Cell702	1	8	61	44
Cell703	1	6	59	41
Cell704	1	7	52	38
Cell705	1	7	29	20
Cell706	1	4	62	52
Cell707	1	2	2	53
Cell708	1	17	64	14
Cell709	1	1	28	4
Cell710	1	1	4	17
Cell711	1	4	62	5
Cell712	1	17	64	14
Cell713	1	2	57	50
Cell714	1	1	33	48
Cell715	1	18	45	39
Cell716	1	4	17	5
Cell717	1	5	35	32
Cell718	1	18	1	48
Cell719	1	3	50	12
Cell720	1	1	23	18
Cell721	1	3	9	4
Cell722	1	6	59	35
Cell723	1	15	55	8
Cell724	1	19	60	37
Cell725	1	12	26	51
Cell726	1	19	60	37
Cell727	1	9	32	57
Cell728	1	1	27	47
Cell729	1	3	56	33
Cell731	1	2	63	26
Cell732	1	6	5	30
Cell733	1	8	53	31
Cell734	1	14	34	55
Cell735	1	17	64	14
Cell736	1	1	39	59
Cell737	1	8	41	64
Cell738	1	8	15	56
Cell739	1	7	52	9
Cell740	1	3	19	9
Cell741	1	7	35	34
Cell742	1	11	42	23
Cell743	1	6	59	41
Cell744	1	1	4	45
Cell745	1	17	64	46
Cell746	1	5	38	33
Cell747	1	18	1	56
Cell748	1	5	38	25
Cell749	1	11	16	23
Cell750	1	3	18	47
Cell751	1	2	2	12
Cell752	1	3	50	34
Cell753	1	8	53	29
Cell754	1	14	34	55
Cell755	1	1	33	48
Cell756	1	16	6	16
Cell757	1	10	49	13
Cell758	1	1	28	59
Cell759	1	7	35	43
Cell760	1	1	28	24
Cell761	1	4	13	22
Cell762	1	4	62	40
Cell763	1	2	63	53
Cell764	1	7	52	41
Cell765	1	3	13	34
Cell766	1	8	51	24
Cell767	1	8	61	44
Cell768	1	12	63	61
Cell769	1	1	25	59
Cell770	1	3	13	58
Cell771	1	4	24	63
Cell772	1	19	60	37
Cell773	1	5	35	7
Cell774	1	2	47	28
Cell775	1	9	48	57
Cell776	1	2	46	24
Cell777	1	12	26	31
Cell778	1	7	29	38
Cell779	1	14	34	55
Cell780	1	5	38	40
Cell781	1	7	52	46
Cell782	1	1	39	18
Cell783	1	2	57	50
Cell784	1	19	60	37
Cell785	1	6	30	11
Cell786	1	2	46	53
Cell787	1	3	50	58
Cell788	1	4	24	25
Cell789	1	7	3	61
Cell790	1	7	59	41
Cell791	1	7	29	38
Cell792	1	2	24	33
Cell793	1	4	37	10
Cell794	1	6	5	2
Cell795	1	2	2	12
Cell796	1	7	52	7
Cell797	1	5	11	62
Cell798	1	5	36	50
Cell799	1	6	59	41
Cell800	1	5	11	46
Cell801	1	18	1	22
Cell802	1	16	6	16
Cell803	1	3	56	6
Cell804	1	9	32	57
Cell805	1	2	24	40
Cell806	1	5	40	41
Cell807	1	3	10	33
Cell808	1	6	5	17
Cell809	1	2	2	26
Cell810	1	1	28	56
Cell811	1	6	30	21
Cell812	1	7	52	30
Cell813	1	4	17	36
Cell814	1	1	27	40
Cell815	1	8	53	30
Cell816	1	1	28	49
Cell817	1	5	36	45
Cell818	1	3	18	23
Cell819	1	8	61	44
Cell820	1	8	53	1
Cell821	1	5	11	15
Cell822	1	10	49	13
Cell823	1	1	25	15
Cell824	1	7	52	41
Cell825	1	5	27	31
Cell826	1	3	19	6
Cell827	1	16	6	16
Cell828	1	6	7	28
Cell829	1	5	38	42
Cell830	1	4	62	63
Cell831	1	4	62	36
Cell832	1	4	17	43
Cell833	1	1	39	48
Cell834	1	15	55	8
Cell836	1	1	4	30
Cell837	1	7	54	10
Cell838	1	16	6	16
Cell839	1	14	34	55
Cell840	1	3	18	5
Cell841	1	15	55	8
Cell842	1	5	11	42
Cell843	1	2	47	2
Cell844	1	12	26	51
Cell845	1	14	34	55
Cell846	1	4	44	63
Cell847	1	13	7	54
Cell848	1	15	55	8
Cell849	1	10	49	42
Cell850	1	19	60	29
Cell851	1	12	26	24
Cell852	1	9	43	60
Cell853	1	16	58	1
Cell854	1	7	29	38
Cell855	1	9	32	1
Cell856	1	3	13	58
Cell857	1	6	8	11
Cell858	1	9	32	24
Cell859	1	6	8	28
Cell860	1	17	64	14
Cell861	1	8	41	19
Cell862	1	7	29	25
Cell863	1	13	7	54
Cell864	1	5	35	58
Cell865	1	2	2	42
Cell866	1	4	44	45
Cell867	1	5	38	62
Cell868	1	8	41	44
Cell869	1	4	37	22
Cell870	1	3	50	58
Cell872	1	6	8	64
Cell873	1	6	8	28
Cell875	1	3	9	29
Cell876	1	1	20	48
Cell877	1	7	54	10
Cell878	1	8	51	5
Cell879	1	1	22	59
Cell880	1	11	42	23
Cell881	1	5	12	40
Cell882	1	4	37	43
Cell883	1	2	2	53
Cell884	1	19	60	6
Cell885	1	5	35	46
Cell886	1	13	7	21
Cell887	1	1	28	61
Cell888	1	3	3	4
Cell889	1	6	5	9
Cell890	1	2	47	2
Cell891	1	3	13	34
Cell892	1	5	27	21
Cell893	1	17	64	14
Cell894	1	2	2	1
Cell895	1	9	48	57
Cell896	1	3	13	22
Cell897	1	13	7	54
Cell898	1	9	32	60
Cell899	1	5	35	3
Cell900	1	15	55	48
Cell903	1	2	57	50
Cell904	1	16	6	16
Cell905	1	3	50	34
Cell906	1	18	45	39
Cell907	1	15	55	8
Cell909	1	5	35	4
Cell910	1	19	60	37
Cell911	1	4	44	22
Cell912	1	10	49	13
Cell913	1	2	2	53
Cell914	1	14	34	55
Cell915	1	11	42	26
Cell916	1	8	53	49
Cell917	1	2	63	1
Cell918	1	3	10	59
Cell919	1	4	17	5
Cell920	1	3	50	43
Cell921	1	17	64	14
Cell922	1	4	62	5
Cell923	1	9	32	60
Cell924	1	2	57	50
Cell925	1	15	55	8
Cell926	1	19	60	37
Cell927	1	2	63	1
Cell928	1	3	13	57
Cell929	1	19	60	37
Cell930	1	10	32	27
Cell931	1	9	32	57
Cell932	1	4	62	22
Cell933	1	8	41	56
Cell934	1	1	39	5
Cell935	1	17	64	14
Cell936	1	8	15	24
Cell937	1	1	27	18
Cell938	1	14	34	55
Cell939	1	3	50	35
Cell940	1	5	11	62
Cell941	1	8	61	44
Cell942	1	5	40	21
Cell943	1	1	9	4
Cell944	1	15	55	8
Cell945	1	3	13	21
Cell946	1	17	22	7
Cell947	1	6	8	28
Cell948	1	4	62	6
Cell949	1	4	24	10
Cell950	1	10	49	13
Cell952	1	14	34	12
Cell953	1	5	11	62
Cell954	1	4	37	52
Cell955	1	3	13	26
Cell956	1	9	1	24
Cell957	1	2	47	3
Cell958	1	2	46	30
Cell959	1	1	22	25
Cell960	1	2	63	21
Cell961	1	18	45	39
Cell962	1	6	5	7
Cell963	1	14	34	55
Cell964	1	4	44	31
Cell965	1	9	43	60
Cell966	1	9	43	64
Cell968	1	1	22	59
Cell969	1	1	25	25
Cell970	1	4	62	5
Cell971	1	8	10	21
Cell972	1	1	23	18
Cell973	1	5	40	12
Cell974	1	1	33	48
Cell975	1	14	34	55
Cell976	1	5	40	46
Cell977	1	17	64	14
Cell978	1	1	23	19
Cell979	1	4	62	47
Cell980	1	16	6	16
Cell981	1	1	25	25
Cell982	1	2	46	2
Cell983	1	1	22	59
Cell984	1	5	40	32
Cell985	1	3	18	34
Cell986	1	2	2	50
Cell987	1	7	52	52
Cell988	1	3	18	47
Cell989	1	1	4	47
Cell990	1	9	43	60
Cell991	1	19	60	37
Cell992	1	2	24	27
Cell993	1	7	3	26
Cell996	1	2	57	50
Cell997	1	3	13	12
Cell998	1	19	60	37
Cell999	1	7	29	32
Cell1000	1	17	64	14
Cell1001	1	15	12	8
Cell1002	1	1	4	59
Cell1003	1	14	34	55
Cell1004	1	1	28	25
Cell1006	1	3	3	58
Cell1007	1	6	8	28
Cell1008	1	4	19	6
Cell1009	1	11	16	10
Cell1010	1	2	57	50
Cell1011	1	9	43	60
Cell1012	1	4	24	10
Cell1013	1	1	20	48
Cell1014	1	17	64	14
Cell1015	1	6	8	28
Cell1016	1	3	56	19
Cell1017	1	6	59	29
Cell1018	1	4	17	36
Cell1019	1	3	3	35
Cell1020	1	5	40	62
Cell1021	1	8	41	61
Cell1022	1	2	16	49
Cell1023	1	13	7	5
Cell1024	1	18	45	39
Cell1025	1	13	7	54
Cell1026	1	9	32	57
Cell1027	1	9	1	56
Cell1028	1	2	63	30
Cell1029	1	19	60	29
Cell1030	1	6	5	7
Cell1031	1	15	55	1
Cell1032	1	2	2	53
Cell1033	1	3	10	34
Cell1034	1	13	7	52
Cell1035	1	2	63	30
Cell1036	1	4	24	45
Cell1037	1	1	39	59
Cell1038	1	3	9	58
Cell1039	1	1	33	48
Cell1040	1	16	58	26
Cell1041	1	2	24	31
Cell1042	1	7	52	9
Cell1043	1	10	49	13
Cell1044	1	11	42	23
Cell1045	1	2	47	3
Cell1046	1	14	34	24
Cell1047	1	18	1	6
Cell1048	1	3	13	31
Cell1049	1	7	29	42
Cell1050	1	5	21	62
Cell1051	1	4	17	27
Cell1052	1	8	61	44
Cell1053	1	12	26	51
Cell1054	1	3	18	12
Cell1055	1	8	41	27
Cell1056	1	2	63	53
Cell1057	1	1	39	56
Cell1058	1	5	11	62
Cell1059	1	15	12	52
Cell1060	1	16	58	53
Cell1061	1	8	51	15
Cell1062	1	8	61	44
Cell1063	1	16	6	16
Cell1064	1	3	56	62
Cell1065	1	3	9	35
Cell1066	1	2	14	26
Cell1067	1	6	5	28
Cell1068	1	5	21	41
Cell1069	1	2	47	17
Cell1070	1	10	49	13
Cell1071	1	1	22	46
Cell1072	1	2	2	53
Cell1073	1	6	8	29
Cell1074	1	9	48	31
Cell1075	1	14	34	55
Cell1076	1	1	4	56
Cell1077	1	12	26	51
Cell1078	1	13	7	54
Cell1079	1	6	8	28
Cell1080	1	10	49	13
Cell1081	1	14	34	55
Cell1082	1	13	7	54
Cell1083	1	3	31	6
Cell1084	1	11	42	23
Cell1085	1	3	9	19
Cell1086	1	7	14	10
Cell1088	1	4	37	10
Cell1089	1	3	18	19
Cell1090	1	8	53	27
Cell1092	1	4	44	10
Cell1093	1	4	54	58
Cell1094	1	12	26	51
Cell1095	1	7	14	12
Cell1096	1	4	17	27
Cell1097	1	1	28	61
Cell1098	1	10	49	13
Cell1099	1	6	59	32
Cell1100	1	3	19	6
Cell1101	1	2	46	45
Cell1102	1	13	7	3
Cell1103	1	8	53	27
Cell1104	1	6	21	42
Cell1105	1	2	47	17
Cell1106	1	10	49	47
Cell1108	1	1	23	25
Cell1109	1	2	47	41
Cell1110	1	1	27	32
Cell1111	1	14	34	61
Cell1112	1	11	42	23
Cell1113	1	4	17	4
Cell1114	1	1	25	15
Cell1115	1	4	24	25
Cell1116	1	1	4	48
Cell1117	1	18	45	39
Cell1118	1	3	50	43
Cell1119	1	3	10	30
Cell1120	1	8	15	49
Cell1121	1	6	59	20
